community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,soft_mass,mean_max_membership,mean_normalized_membership_entropy,highest_membership_words,strongest_members_outside_hard_cluster
0,48,0.320271489696826,0.03689214548882821,0.1875,思索 | 揣摩 | 思考 | 探求 | 领悟 | 审视 | 琢磨 | 反思 | 体会 | 挖掘 | 寻找 | 寻觅,找到 | 模仿 | 欣赏 | 关注 | 观赏 | 第一手 | 深思 | 反省,抓住 | 启发 | 找到 | 揣摩 | 发掘 | 审视 | 领会 | 第一手 | 寻觅 | 从中 | 找出 | 回味,思索 | 揣摩 | 思考 | 探求 | 领悟 | 审视 | 琢磨 | 反思 | 体会 | 挖掘 | 寻找 | 寻觅 | 深思 | 领会 | 欣赏 | 观察 | 回味 | 倾听 | 留心 | 摸索 | 领略 | 辨别 | 探索 | 找出 | 捕捉 | 感受 | 分辨 | 发掘 | 正视 | 吸取 | 反省 | 借鉴 | 梳理 | 启发 | 辨认 | 模仿 | 找到 | 了解 | 提炼 | 尝试 | 观赏 | 留意 | 抓住 | 挑选 | 从中 | 关注 | 整理 | 第一手,47.87294114159084,0.9902998896157503,0.01001676983033947,寻觅:0.999973 | 反思:0.999924 | 领略:0.999802 | 留意:0.999769 | 发掘:0.999763 | 挖掘:0.999753 | 寻找:0.999730 | 找出:0.999645 | 反省:0.999482 | 揣摩:0.999413 | 分辨:0.999409 | 辨认:0.999269,识别:0.061757 | 注意:0.045730 | 把握:0.025972 | 品尝:0.018044 | 启示:0.011457 | 理解:0.011316 | 查找:0.011306
1,38,0.2732555097485162,-0.005793806798834615,0.5789473684210527,时尚 | 创意 | 娱乐 | 休闲 | 趣味 | 励志 | 怀旧 | 卡通 | 原创 | 影视 | 社交 | 新潮,奢侈 | 时髦 | 怀旧 | 慈善 | 少儿 | 体验 | 同人 | 先锋,慈善 | 时髦 | 视觉 | 文娱 | 励志 | 奢侈 | 同人 | 创业 | 联想 | 影视 | 精品 | 趣味,时尚 | 创意 | 娱乐 | 休闲 | 趣味 | 励志 | 怀旧 | 卡通 | 原创 | 影视 | 社交 | 新潮 | 公益 | 游戏 | 潮流 | 时髦 | 文娱 | 精品 | 酷 | 奢侈 | 户外 | 都市 | 科普 | 商务 | 传媒 | 视觉 | 少儿 | 创业 | 公关 | 慈善 | 体验 | 低碳 | 正版 | 智慧 | 同人 | 先锋 | 启迪 | 联想,37.861588101570355,0.9681167414500573,0.028891205778082456,公益:0.999415 | 时尚:0.999339 | 休闲:0.999337 | 潮流:0.999214 | 新潮:0.999113 | 创意:0.998992 | 励志:0.998113 | 娱乐:0.997901 | 时髦:0.997759 | 怀旧:0.997654 | 趣味:0.997317 | 慈善:0.996992,在线:0.041377 | 财经:0.033421 | 公共:0.032445 | 消费:0.029646 | 人工智能:0.029452 | 互联网:0.028182 | 大众:0.026592 | 商业:0.024009
2,46,0.341162263869539,0.028899410000122333,0.2608695652173913,实话 | 一句话 | 废话 | 话语 | 话 | 谎话 | 言辞 | 句 | 回答 | 说话 | 开场白 | 笑话,绘声绘色 | 说 | 半真半假 | 俗语 | 感想 | 滔滔不绝 | 胡说 | 简短,话 | 滔滔不绝 | 答 | 头头是道 | 说老实话 | 话语 | 引经据典 | 俗语 | 言辞 | 提问 | 谎言 | 实话实说,实话 | 一句话 | 废话 | 话语 | 话 | 谎话 | 言辞 | 句 | 回答 | 说话 | 开场白 | 笑话 | 实话实说 | 说 | 名言 | 演说 | 讲 | 言语 | 道理 | 胡说 | 讲话 | 引经据典 | 的话 | 言论 | 发言 | 脱口而出 | 谈话 | 滔滔不绝 | 提问 | 俗话 | 话题 | 谎言 | 说老实话 | 俗语 | 评论 | 答案 | 解说 | 感想 | 半真半假 | 头头是道 | 绘声绘色 | 简短 | 社论 | 答 | 俗话说 | 一番,46.126102388919385,0.980944472076044,0.017235971004414718,俗话:0.999869 | 谎话:0.999636 | 话:0.999634 | 开场白:0.999584 | 言辞:0.999425 | 实话:0.999165 | 讲:0.998810 | 一句话:0.998692 | 话语:0.998622 | 名言:0.998384 | 简短:0.998196 | 绘声绘色:0.998194,主持人:0.087037 | 演讲:0.083851 | 夸夸其谈:0.041179 | 说谎:0.040315 | 开玩笑:0.034470 | 反问:0.029814 | 说法:0.027931 | 观点:0.026145
3,46,0.30655280193747875,0.008855451538807502,0.43478260869565216,腥 | 凉 | 冷 | 渗 | 热气 | 湿 | 泻 | 水 | 流 | 暖 | 沉 | 雾,稠 | 热气 | 烟 | 染 | 腥 | 漂 | 风 | 水,溢 | 血 | 漂 | 暗 | 泄 | 霜 | 浮 | 漫 | 热 | 渗 | 水 | 毒,腥 | 凉 | 冷 | 渗 | 热气 | 湿 | 泻 | 水 | 流 | 暖 | 沉 | 雾 | 泄 | 气 | 透 | 漫 | 浮 | 浓 | 淡 | 汗 | 涌 | 暗 | 毒 | 火 | 漂 | 稠 | 邪 | 虚 | 散 | 溢 | 血 | 霜 | 消 | 染 | 静 | 豁 | 热 | 阴 | 风 | 润 | 积 | 烟 | 清 | 映 | 光 | 胆,45.79388981010188,0.9748668548907051,0.024727844070569847,暖:0.999856 | 浮:0.999680 | 涌:0.999412 | 漫:0.999324 | 流:0.999234 | 泻:0.999000 | 溢:0.998806 | 冷:0.998735 | 气:0.997922 | 泄:0.997614 | 热:0.997457 | 透:0.997335,痰:0.160522 | 闷:0.099664 | 腾:0.041498 | 雪:0.027178 | 淌:0.026668 | 魂:0.023281 | 稀:0.022223 | 直:0.020483
4,39,0.2791871221025809,-0.006028158900300089,0.5128205128205128,魔鬼 | 梦幻 | 天使 | 幻影 | 化身 | 巫婆 | 童话 | 地狱 | 神话 | 天堂 | 星星 | 上帝,国宝 | 红眼 | 小丑 | 梦 | 阎王 | 宝石 | 主角 | 全能,幻影 | 万能 | 世界 | 魔鬼 | 替身 | 梦幻 | 超级 | 天上 | 小丑 | 隐形 | 星星 | 杀手,魔鬼 | 梦幻 | 天使 | 幻影 | 化身 | 巫婆 | 童话 | 地狱 | 神话 | 天堂 | 星星 | 上帝 | 月亮 | 天上 | 末日 | 杀手 | 无敌 | 宝石 | 小丑 | 阎王 | 降临 | 宝藏 | 替身 | 宇宙 | 天才 | 王牌 | 光环 | 超级 | 世界 | 梦 | 主角 | 隐形 | 星座 | 钻石 | 全能 | 金字塔 | 国宝 | 万能 | 红眼,38.86809935093495,0.971800081694937,0.026680168528470754,无敌:0.999487 | 光环:0.999304 | 宝藏:0.999083 | 地狱:0.998498 | 降临:0.998441 | 杀手:0.998390 | 星座:0.998338 | 末日:0.998182 | 化身:0.997890 | 神话:0.997819 | 幻影:0.997671 | 万能:0.996901,水晶:0.383402 | 巨人:0.025114 | 天下:0.021649 | 外星人:0.019597 | 太阳:0.019351 | 跑龙套:0.017408 | 影子:0.016438 | 嫦娥:0.016333
5,48,0.3596724287384911,0.06304446887413766,0.125,谢谢 | 感谢 | 祝福 | 祝 | 祝愿 | 祝贺 | 恭喜 | 赐教 | 一路平安 | 保重 | 请坐 | 各位,荣幸 | 喝彩 | 转告 | 对不起 | 鼓掌 | 不敢当 | 您 | 转达,不敢当 | 抱歉 | 谢谢 | 好运 | 拜托 | 鼓掌 | 此致 | 保重 | 请进 | 赐教 | 干杯 | 祝福,谢谢 | 感谢 | 祝福 | 祝 | 祝愿 | 祝贺 | 恭喜 | 赐教 | 一路平安 | 保重 | 请坐 | 各位 | 问候 | 诸位 | 抱歉 | 拜托 | 转告 | 致敬 | 鞠躬 | 敬礼 | 久仰 | 光临 | 保佑 | 欢迎 | 指教 | 晚安 | 干杯 | 不敢当 | 捧场 | 再见 | 此致 | 一路顺风 | 鼓掌 | 对不起 | 贺电 | 敬酒 | 请 | 过奖 | 加油 | 转达 | 荣幸 | 心想事成 | 好运 | 您 | 敬请 | 喝彩 | 稍候 | 请进,47.95588727667096,0.9918690097173369,0.008501615748152034,祝:0.999976 | 谢谢:0.999968 | 一路平安:0.999929 | 赐教:0.999923 | 恭喜:0.999895 | 致敬:0.999848 | 敬礼:0.999829 | 鞠躬:0.999722 | 请坐:0.999717 | 保重:0.999570 | 一路顺风:0.999391 | 捧场:0.999368,贺信:0.026254 | 幸运:0.025292 | 指点:0.018847 | 祈祷:0.015855 | 不好意思:0.012514 | 助威:0.011944 | 欢呼:0.010614 | 招手:0.010481
6,41,0.35557515332225886,0.01909499259741199,0.2682926829268293,捡 | 扔 | 拎 | 拣 | 丢 | 扛 | 放 | 挑 | 搬 | 捞 | 弄 | 搁,盯 | 摊 | 拍 | 凑 | 晒 | 捧 | 剥 | 拎,弄 | 挑 | 驮 | 拎 | 摊 | 攒 | 摆 | 埋 | 捞 | 放 | 放到 | 捡,捡 | 扔 | 拎 | 拣 | 丢 | 扛 | 放 | 挑 | 搬 | 捞 | 弄 | 搁 | 揣 | 卸 | 攒 | 摆 | 卖 | 摘 | 挂 | 拾 | 偷 | 埋 | 收拾 | 剥 | 拍 | 干 | 栽 | 揽 | 装 | 凑 | 抛 | 晒 | 捧 | 盯 | 驮 | 活 | 举 | 摊 | 淘 | 放到 | 做,41.66440910100506,0.9871448330426005,0.014397752977830656,拣:0.999878 | 捡:0.999679 | 拾:0.999294 | 摆:0.998964 | 揽:0.998770 | 收拾:0.998598 | 活:0.998258 | 盯:0.997811 | 捧:0.997490 | 丢:0.997406 | 揣:0.997392 | 摘:0.997262,拔:0.096511 | 收:0.091854 | 刨:0.060239 | 抽:0.049633 | 抬:0.047865 | 叼:0.046499 | 插:0.042651 | 拿:0.039085
7,48,0.279400127251664,0.023656248270765512,0.4583333333333333,称呼 | 绰号 | 由来 | 命名 | 名字 | 称作 | 来历 | 名称 | 叫作 | 称为 | 外号 | 地名,吉祥物 | 地名 | 列入 | 借用 | 姓氏 | 之一 | 发明 | 象征,称作 | 渊源 | 简称 | 原型 | 概况 | 吉祥物 | 绰号 | 称呼 | 发明 | 视为 | 列入 | 称为,称呼 | 绰号 | 由来 | 命名 | 名字 | 称作 | 来历 | 名称 | 叫作 | 称为 | 外号 | 地名 | 起源 | 含义 | 改名 | 涵义 | 简称 | 渊源 | 代号 | 称号 | 记载 | 传说 | 姓氏 | 寓意 | 相传 | 诞生 | 简介 | 自称 | 号称 | 参见 | 象征 | 定为 | 头衔 | 原型 | 编号 | 出自 | 吉祥物 | 视为 | 概况 | 列为 | 问世 | 发明 | 公元 | 借用 | 列入 | 目录 | 之一 | 分支,48.30487738132535,0.9889963700299912,0.011865505553913845,绰号:0.999988 | 由来:0.999984 | 外号:0.999923 | 寓意:0.999898 | 来历:0.999895 | 称呼:0.999867 | 命名:0.999828 | 起源:0.999741 | 列为:0.999734 | 相传:0.999733 | 称号:0.999516 | 名称:0.999379,指:0.133409 | 作为:0.098317 | 来源:0.054334 | 纳入:0.044771 | 发源地:0.033199 | 属:0.027594 | 姓:0.024690 | 看作:0.022822
8,57,0.3159076234188804,0.04432068874167683,0.17543859649122806,审核 | 审查 | 验收 | 鉴定 | 审批 | 认证 | 评审 | 评定 | 评估 | 登记 | 检验 | 复查,查明 | 受理 | 试 | 化验 | 保管 | 公证 | 有效期 | 申领,检测 | 达标 | 验证 | 审 | 许可证 | 评估 | 复查 | 核对 | 许可 | 确认 | 登记 | 申请,审核 | 审查 | 验收 | 鉴定 | 审批 | 认证 | 评审 | 评定 | 评估 | 登记 | 检验 | 复查 | 核实 | 检测 | 审定 | 核对 | 验证 | 检查 | 申请 | 公示 | 申报 | 认定 | 批准 | 化验 | 证书 | 办理 | 手续 | 许可证 | 确认 | 公证 | 考核 | 受理 | 申领 | 测试 | 试验 | 验 | 许可 | 审 | 把关 | 合格 | 注册 | 执照 | 筛选 | 资格 | 测定 | 申办 | 鉴别 | 达标 | 试用 | 保管 | 授权 | 查明 | 指定 | 保密 | 测 | 有效期 | 试,57.152720251200016,0.9861818065101733,0.014460651701840702,检验:0.999927 | 鉴定:0.999924 | 复查:0.999796 | 验:0.999731 | 验收:0.999520 | 审核:0.999301 | 认证:0.999134 | 测试:0.999125 | 检查:0.998810 | 化验:0.998612 | 评定:0.998567 | 筛选:0.998556,监测:0.050529 | 确定:0.046341 | 识别:0.033869 | 查:0.033109 | 授予:0.030639 | 查询:0.029888 | 上报:0.028224 | 调查:0.026962
9,43,0.2916818282747977,0.011755347654811033,0.4418604651162791,后代 | 后裔 | 子孙 | 定居 | 娶 | 出身 | 成家 | 祖籍 | 辈 | 长大 | 出生 | 家境,受过 | 成才 | 娶 | 门当户对 | 学艺 | 嫁 | 退役 | 自立,早年 | 代 | 族 | 参军 | 辈 | 成才 | 子弟 | 落户 | 家族 | 国籍 | 经商 | 退役,后代 | 后裔 | 子孙 | 定居 | 娶 | 出身 | 成家 | 祖籍 | 辈 | 长大 | 出生 | 家境 | 世代 | 世袭 | 嫁 | 子弟 | 从小 | 土生土长 | 经商 | 家族 | 谋生 | 姓 | 移民 | 继承 | 早年 | 学艺 | 一代 | 居住 | 接班 | 晚年 | 成才 | 门当户对 | 接班人 | 国籍 | 下一代 | 致富 | 落户 | 自立 | 退役 | 族 | 参军 | 代 | 受过,42.82410602984038,0.9880851396274624,0.013396250791365576,定居:0.999984 | 后代:0.999465 | 娶:0.999265 | 退役:0.999109 | 嫁:0.999086 | 出身:0.998867 | 世代:0.998798 | 接班:0.998759 | 继承:0.998744 | 谋生:0.998567 | 居住:0.998549 | 一代:0.998423,姓氏:0.111501 | 状元:0.018730 | 创业:0.012666 | 一技之长:0.010963
