community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
0,1,,0.0,0.0,〇,〇,〇,〇
1,16,0.5127448603414829,0.28092877370417857,0.125,四 五 六 三 七 八 九 两 十 二 几 第二,个 这 一 十 几 二 第 第二,第二 六 八 几 十 四 二 五 九 两 个 一,四 五 六 三 七 八 九 两 十 二 几 第二 第 一 这 个
2,35,0.33855969734872515,-0.03516444276562647,0.5714285714285714,大部分 绝大多数 大多 大多数 多数 基本上 大都 全都 全部 几乎 统统 大体上,有的 大致 全 过半 彻底 一经 一半 基本,彻底 基本 全 一般 部分 通通 大体上 完全 几乎 有的 大多 多数,大部分 绝大多数 大多 大多数 多数 基本上 大都 全都 全部 几乎 统统 大体上 所有 一般 半数 基本 完全 普遍 大体 一律 通通 一部分 一半 部分 一概 一切 大致 全 有的 少数 个别 彻底 一一 过半 一经
3,69,0.38398538806461596,-0.0017145246619049029,0.5362318840579711,急忙 赶忙 连忙 慌忙 立刻 赶紧 忽然 猛然 忍不住 情不自禁 悄悄 突然,小心翼翼 偷偷 一齐 慢慢 身不由己 渐渐 果断 顾不上,不得不 慌忙 不得已 一齐 自然而然 不经意 便 立刻 立即 徐徐 只得 只好,急忙 赶忙 连忙 慌忙 立刻 赶紧 忽然 猛然 忍不住 情不自禁 悄悄 突然 不由得 马上 毫不犹豫 不由自主 随即 立即 顿时 禁不住 索性 下意识 不禁 当即 偷偷 匆匆 只好 赶快 顾不得 迫不及待 毅然 便 不得不 一下子 只得 恨不得 纷纷 匆忙 连滚带爬 火速 趁机 不约而同 干脆 不假思索 渐渐 灵机一动 缓缓 慢慢 顾不上 生怕 争先恐后 连夜 一齐 来不及 自然而然 骤然 不知不觉 不得已 小心翼翼 迅速 特意 巴不得 特地 果断 异口同声 不经意 瞬间 身不由己 徐徐
4,11,0.4631295371401818,0.16307911951049414,0.18181818181818182,小心 注意 提防 留心 留神 当心 警惕 留意 关注 一不小心 戒备,戒备 一不小心 关注 提防 留神 小心 留意 留心,关注 一不小心 戒备 当心 小心 注意 警惕 留心 提防 留意 留神,小心 注意 提防 留心 留神 当心 警惕 留意 关注 一不小心 戒备
5,6,0.387987692452608,0.052969390079904095,0.3333333333333333,一鼓作气 一连 一口气 一举 一度 连,连 一度 一口气 一连 一举 一鼓作气,一鼓作气 一连 一口气 连 一度 一举,一鼓作气 一连 一口气 一举 一度 连
6,19,0.36810507135700243,0.008492498261823423,0.3684210526315789,言论 看法 言行 想法 举动 见解 所作所为 做法 观点 说法 立场 行为,一行 行动 异议 感想 一举一动 想法 意见 立场,看法 一行 立场 举动 行为 行动 言论 言行 想法 异议 一举一动 观点,言论 看法 言行 想法 举动 见解 所作所为 做法 观点 说法 立场 行为 一言一行 意见 行动 感想 一举一动 异议 一行
7,8,0.43752025182504856,0.061468909887872084,0.25,无所作为 无能为力 一无所有 无所事事 一无所知 一事无成 一筹莫展 措手不及,措手不及 一筹莫展 无所事事 无能为力 一事无成 一无所知 一无所有 无所作为,无所作为 无能为力 一筹莫展 一无所知 无所事事 一无所有 一事无成 措手不及,无所作为 无能为力 一无所有 无所事事 一无所知 一事无成 一筹莫展 措手不及
8,26,0.404888629841595,0.061100048921281194,0.23076923076923078,许多 诸多 一些 各种 各式各样 众多 好多 无数 种种 一系列 不少 形形色色,五花八门 乱七八糟 成千上万 一系列 大量 等 之类 些,若干 些 不少 许多 等 无数 一连串 种种 形形色色 那些 诸如此类 多种,许多 诸多 一些 各种 各式各样 众多 好多 无数 种种 一系列 不少 形形色色 这些 大量 那些 大批 一连串 些 多种 诸如此类 成千上万 若干 五花八门 乱七八糟 之类 等
9,21,0.38104756633443776,0.04075447950062875,0.42857142857142855,后代 子孙 后裔 祖先 辈 祖宗 世代 后人 家族 姓氏 世袭 一代,弟子 前辈 血脉 下一代 族 子弟 世袭 代,祖先 祖宗 子孙 子弟 姓 弟子 代 血脉 族 后人 后代 世代,后代 子孙 后裔 祖先 辈 祖宗 世代 后人 家族 姓氏 世袭 一代 血缘 姓 子弟 前辈 血脉 族 代 弟子 下一代
10,14,0.4144294813483726,0.08947507490466326,0.14285714285714285,钟头 分钟 星期 小时 半天 钟 天 礼拜 一会儿 好久 秒 半,工作日 许 半 一会儿 礼拜 秒 好久 天,半 天 一会儿 秒 礼拜 分钟 钟 工作日 小时 许 好久 钟头,钟头 分钟 星期 小时 半天 钟 天 礼拜 一会儿 好久 秒 半 工作日 许
11,2,0.49243659431201126,0.2133226760177689,0.0,一体 一身,一体 一身,一身 一体,一体 一身
12,18,0.4414153260417068,0.11433311246255173,0.16666666666666666,总共 共计 总计 一共 约 共 大约 合计 累计 共有 将近 平均,总 折合 整整 平均 至少 近 将近 仅,共有 共 仅 约 总 总共 总计 合计 大约 近 折合 将近,总共 共计 总计 一共 约 共 大约 合计 累计 共有 将近 平均 仅 至少 折合 近 整整 总
13,22,0.3930496091973474,0.04838069058318271,0.45454545454545453,屡次 接连 多次 频频 再次 再度 相继 一再 先后 接二连三 屡 首次,率先 首次 初次 频繁 次 重新 连续 竞相,重新 屡 频繁 三番五次 次 连续 再度 再次 竞相 多次 接二连三 反复,屡次 接连 多次 频频 再次 再度 相继 一再 先后 接二连三 屡 首次 三番五次 频繁 陆续 连续 反复 率先 重新 次 竞相 初次
14,19,0.436089881739699,0.12794930795641687,0.21052631578947367,这时候 那时 这时 此时 那时候 时候 此刻 当时 这会儿 一刹那 一瞬间 那会儿,同时 当年 关头 千钧一发 届时 时刻 这会儿 一瞬间,一瞬间 时候 时刻 那时候 那会儿 关头 时 那时 届时 同时 这时 当年,这时候 那时 这时 此时 那时候 时候 此刻 当时 这会儿 一刹那 一瞬间 那会儿 时 时刻 关头 千钧一发 届时 同时 当年
15,30,0.39933584668816346,-0.015584201420726735,0.5666666666666667,睡 躺 睡着 蹲 瘫 坐 卧 一动不动 仰 打盹儿 站立 酣睡,拄 垂 俯首 撑 倚 醒 困 觉,俯首 倚 卧 呆 困 坐 垂 仰 站 睡 瘫 睡着,睡 躺 睡着 蹲 瘫 坐 卧 一动不动 仰 打盹儿 站立 酣睡 呆 跪 动弹 醒 倚 醉 困 歇 晕 休息 撑 拄 晕倒 昏 觉 俯首 垂 站
16,34,0.39585966478258083,0.010130090172871498,0.47058823529411764,支票 银行卡 存折 发票 挂失 身份证 收据 汇款 信用卡 取款 账单 证件,取款机 邮票 缴费 签证 证件 账户 取款 一卡通,取款 签证 密码 卡 钱包 挂失 邮票 缴费 一卡通 彩票 取款机 印章,支票 银行卡 存折 发票 挂失 身份证 收据 汇款 信用卡 取款 账单 证件 护照 卡片 凭证 钞票 磁卡 一卡通 借条 欠条 付款 取款机 钱包 账户 印章 密码 支付 零钱 卡 缴费 硬币 签证 彩票 邮票
17,17,0.40618325071179595,0.08263029764269894,0.23529411764705882,俗语 词语 成语 词 名言 俗话 句 一句话 字眼 读音 古人 比喻,所谓 俗话说 名字 对联 古人 比喻 地名 字眼,俗话说 成语 读音 句 古人 名言 地名 俗话 俗语 词 一句话 所谓,俗语 词语 成语 词 名言 俗话 句 一句话 字眼 读音 古人 比喻 地名 对联 名字 俗话说 所谓
18,8,0.4582445724810994,0.14812312850577342,0.0,一起 共同 联手 一同 携手 一块儿 联合 一道,联合 一道 一同 一块儿 联手 共同 携手 一起,联手 一道 一起 共同 联合 一块儿 携手 一同,一起 共同 联手 一同 携手 一块儿 联合 一道
19,22,0.42339039672953455,0.07301651560085724,0.4090909090909091,仍旧 仍然 依然 依旧 仍 始终 一直 一向 向来 虽 还 亦,则 历来 继续 迟迟 尚 皆 永远 一贯,始终 迟迟 历来 仍然 则 尚 一贯 仍 亦 仍旧 皆 同样,仍旧 仍然 依然 依旧 仍 始终 一直 一向 向来 虽 还 亦 则 永远 一贯 同样 历来 皆 尚 继续 迟迟 一如既往
20,10,0.40438207402638027,0.03971245626099954,0.4,过分 盲目 过度 一味 片面 单纯 只顾 过早 单方面 透支,单方面 透支 只顾 片面 单纯 过早 过度 一味,盲目 透支 单方面 片面 只顾 单纯 过度 过分 一味 过早,过分 盲目 过度 一味 片面 单纯 只顾 过早 单方面 透支
21,63,0.4071762671445885,0.013230433901712645,0.4444444444444444,哎 唉 哎呀 啊 呀 嘛 哈哈 哇 哼 吧 嘿 啦,一塌糊涂 请坐 无话可说 一锅粥 好说 干吗 得 难听,没关系 拜托 没意思 不像话 不得了 不要紧 一锅粥 傻 笨蛋 吧 呀 哎,哎 唉 哎呀 啊 呀 嘛 哈哈 哇 哼 吧 嘿 啦 哦 没事儿 不行 没劲 没错 没说的 挺好 没关系 不要紧 没辙 没意思 不像话 活该 没用 废话 拜托 好玩儿 完了 快点儿 干吗 实话 好说 不得了 够呛 对不起 离谱儿 说 笨蛋 算了 傻 受不了 谢谢 不敢当 完蛋 玩意儿 请坐 好家伙 难听 无话可说 实话实说 要命 喂 也好 话 岂有此理 恭喜 一塌糊涂 得了 滴 得 一锅粥
