community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,soft_mass,mean_max_membership,mean_normalized_membership_entropy,highest_membership_words,strongest_members_outside_hard_cluster
0,110,0.25159958048529457,-0.00712251047129043,0.5818181818181818,汇率 | 资产 | 贷款 | 信贷 | 资金 | 收益 | 投资 | 外汇 | 货币 | 贬值 | 升值 | 利润,增收 | 席位 | 国家 | 金额 | 隐性 | 名义 | 政府 | 二手车,供求 | 潜在 | 货币 | 关税 | 债务 | 房地产 | 国家 | 价格 | 抵押 | 对外 | 短期 | 归属,汇率 | 资产 | 贷款 | 信贷 | 资金 | 收益 | 投资 | 外汇 | 货币 | 贬值 | 升值 | 利润 | 外币 | 税收 | 人民币 | 盈利 | 债务 | 交易 | 股票 | 银行 | 担保 | 房地产 | 抵押 | 利率 | 存款 | 贸易 | 财政 | 金额 | 价格 | 顺差 | 股市 | 商品 | 业绩 | 理财 | 信用 | 财务 | 短期 | 增值 | 经济 | 赤字 | 房价 | 资本 | 美元 | 消费 | 投机 | 期限 | 外资 | 基金 | 物价 | 价值 | 英镑 | 供求 | 大宗 | 亏损 | 财富 | 成交 | 转让 | 定价 | 风险 | 价 | 到期 | 买卖 | 权益 | 内需 | 保险 | 股东 | 份额 | 合约 | 关税 | 住房 | 政府 | 债 | 境外 | 回报 | 出售 | 指数 | 兑现 | 流通 | 周期 | 机构 | 流入 | 营业 | 持有 | 股份 | 黄金 | 净 | 涨价 | 增收 | 二手车 | 会计 | 单边 | 中介 | 发行 | 对外 | 潜在 | 开发商 | 实际 | 国有 | 年度 | 拍卖 | 本期 | 隐性 | 席位 | 茅台 | 上期 | 合伙 | 归属 | 国家 | 名义 | 集体,109.99995584611152,0.9999992195757911,1.8336662665015464e-6,业绩:1.000000 | 中介:1.000000 | 买卖:1.000000 | 亏损:1.000000 | 价:1.000000 | 价值:1.000000 | 会计:1.000000 | 兑现:1.000000 | 关税:1.000000 | 净:1.000000 | 出售:1.000000 | 单边:1.000000,
1,61,0.43144987688397457,0.06930790303945746,0.03278688524590164,悲哀 | 痛苦 | 难过 | 伤心 | 羞愧 | 悲伤 | 心酸 | 委屈 | 悔恨 | 伤感 | 绝望 | 痛心,忧愁 | 走投无路 | 失望 | 骄傲 | 狼狈 | 渺小 | 无可奈何 | 失落,折磨 | 遗憾 | 尴尬 | 苦 | 后悔 | 悲伤 | 心酸 | 骄傲 | 丢人 | 庆幸 | 无可奈何 | 身不由己,悲哀 | 痛苦 | 难过 | 伤心 | 羞愧 | 悲伤 | 心酸 | 委屈 | 悔恨 | 伤感 | 绝望 | 痛心 | 凄凉 | 惭愧 | 难堪 | 难受 | 心疼 | 可悲 | 悲惨 | 悲痛 | 自责 | 孤独 | 无奈 | 耻辱 | 狼狈 | 失落 | 孤单 | 寂寞 | 忧愁 | 失望 | 后悔 | 难为情 | 愤怒 | 遗憾 | 尴尬 | 可怜 | 哭泣 | 惨痛 | 丢脸 | 丢人 | 辛酸 | 惨 | 无可奈何 | 庆幸 | 苦难 | 受苦 | 倒霉 | 骄傲 | 苦 | 辛苦 | 渺小 | 冤 | 忍受 | 折磨 | 愁 | 走投无路 | 身不由己 | 不平 | 幸运 | 任人宰割 | 一无所有,61.00000522796638,0.9999999999677064,1.2890545931325414e-10,一无所有:1.000000 | 不平:1.000000 | 丢人:1.000000 | 丢脸:1.000000 | 任人宰割:1.000000 | 伤心:1.000000 | 伤感:1.000000 | 倒霉:1.000000 | 冤:1.000000 | 凄凉:1.000000 | 受苦:1.000000 | 可怜:1.000000,
2,53,0.38226154467915274,0.04582447054381143,0.1320754716981132,感激 | 体谅 | 敬重 | 怜惜 | 体贴 | 爱护 | 尊敬 | 关照 | 照顾 | 夸奖 | 安慰 | 好意,善意 | 管教 | 看得起 | 孝顺 | 饶恕 | 好感 | 亲爱 | 表扬,好意 | 宠爱 | 谢谢 | 感激 | 亲近 | 关照 | 尊敬 | 无微不至 | 陪伴 | 关怀 | 保重 | 好感,感激 | 体谅 | 敬重 | 怜惜 | 体贴 | 爱护 | 尊敬 | 关照 | 照顾 | 夸奖 | 安慰 | 好意 | 同情 | 关怀 | 亲爱 | 关爱 | 孝敬 | 报答 | 信任 | 宠爱 | 恩惠 | 感谢 | 赞美 | 尊重 | 孝顺 | 原谅 | 爱惜 | 宽恕 | 殷勤 | 呵护 | 谢谢 | 陪伴 | 无微不至 | 信赖 | 亲近 | 恩赐 | 辜负 | 好心 | 善意 | 饶恕 | 赐教 | 好感 | 表扬 | 照料 | 福气 | 收留 | 托付 | 看得起 | 指教 | 保重 | 保佑 | 管教 | 送给,53.00000000000013,0.9999999999999968,1.9722860891783688e-14,亲爱:1.000000 | 亲近:1.000000 | 体谅:1.000000 | 体贴:1.000000 | 保佑:1.000000 | 保重:1.000000 | 信任:1.000000 | 信赖:1.000000 | 关怀:1.000000 | 关照:1.000000 | 关爱:1.000000 | 原谅:1.000000,
3,48,0.2900137805475647,0.004284155577209409,0.5,楷模 | 典范 | 榜样 | 缩影 | 风采 | 写照 | 风范 | 旗帜 | 历程 | 序幕 | 脊梁 | 表率,脚印 | 辉煌 | 光辉 | 风范 | 潮流 | 曙光 | 纪实 | 风采,重任 | 脚步 | 脚印 | 先例 | 半边天 | 历程 | 里程碑 | 行列 | 本色 | 光辉 | 凯歌 | 纪实,楷模 | 典范 | 榜样 | 缩影 | 风采 | 写照 | 风范 | 旗帜 | 历程 | 序幕 | 脊梁 | 表率 | 凯歌 | 光辉 | 足迹 | 事迹 | 步伐 | 身影 | 行列 | 辉煌 | 先锋 | 脚步 | 硕果 | 里程碑 | 风尚 | 重任 | 本色 | 迈进 | 称号 | 面貌 | 警钟 | 摇篮 | 堡垒 | 功臣 | 先例 | 座右铭 | 脚印 | 潮流 | 象征 | 半边天 | 纪录 | 曙光 | 第一线 | 纪实 | 时代 | 铺路 | 飞跃 | 栋梁,48.00000000000007,1.0,8.596982011208894e-17,事迹:1.000000 | 先例:1.000000 | 先锋:1.000000 | 光辉:1.000000 | 典范:1.000000 | 写照:1.000000 | 凯歌:1.000000 | 功臣:1.000000 | 半边天:1.000000 | 历程:1.000000 | 堡垒:1.000000 | 序幕:1.000000,
4,75,0.3969716202365198,0.07691953584408528,0.02666666666666667,踹 | 拽 | 蹦 | 揍 | 拧 | 捅 | 咬 | 磕 | 砸 | 摔 | 叼 | 揪,使劲 | 冒 | 呛 | 吐 | 捏 | 捧 | 晃 | 啃,蹦 | 咬 | 碰 | 摸 | 啃 | 扑 | 爬 | 蹭 | 掐 | 砸 | 轰 | 撞,踹 | 拽 | 蹦 | 揍 | 拧 | 捅 | 咬 | 磕 | 砸 | 摔 | 叼 | 揪 | 捏 | 蹭 | 搂 | 舔 | 甩 | 踢 | 敲 | 扯 | 捶 | 摸 | 扒 | 掐 | 抠 | 撞 | 吓 | 掰 | 抖 | 碰 | 撕 | 溜 | 抡 | 打 | 砍 | 扑 | 爬 | 趴 | 跳 | 晃 | 挠 | 泼 | 踩 | 拦 | 拉 | 吐 | 挨 | 呛 | 使劲 | 逮 | 啃 | 吹 | 躲 | 抱 | 搀 | 捉 | 翻 | 掀 | 抽 | 抓 | 窜 | 喷 | 轰 | 跪 | 捂 | 追 | 冲 | 戳 | 盯 | 倒 | 猛 | 爆 | 捧 | 狂 | 冒,75.00000052054884,0.9999999978484093,6.85437385630975e-9,倒:1.000000 | 冒:1.000000 | 冲:1.000000 | 叼:1.000000 | 吓:1.000000 | 吹:1.000000 | 呛:1.000000 | 咬:1.000000 | 啃:1.000000 | 喷:1.000000 | 戳:1.000000 | 扑:1.000000,
5,111,0.26009328803324683,0.004462560911027399,0.44144144144144143,月初 | 月底 | 年初 | 年底 | 下旬 | 中旬 | 上旬 | 月份 | 今年 | 前夕 | 近期 | 之前,时段 | 明日 | 逢 | 日 | 高峰期 | 年终 | 高峰 | 四季,明年 | 其后 | 即将 | 年初 | 来年 | 上周 | 过半 | 月底 | 月初 | 月 | 此次 | 近年来,月初 | 月底 | 年初 | 年底 | 下旬 | 中旬 | 上旬 | 月份 | 今年 | 前夕 | 近期 | 之前 | 上个月 | 此前 | 以来 | 去年 | 此后 | 明年 | 前不久 | 年前 | 下个月 | 期间 | 上周 | 日前 | 之后 | 目前 | 过后 | 接下来 | 前年 | 以后 | 近日 | 后期 | 前期 | 随后 | 不久 | 其后 | 后 | 至此 | 月 | 最近 | 迄今 | 日后 | 届时 | 稍后 | 初期 | 初 | 今日 | 日 | 迄今为止 | 前 | 近来 | 后年 | 全年 | 即将 | 后续 | 眼下 | 季度 | 明日 | 至今 | 来年 | 前后 | 临近 | 周 | 年 | 同年 | 今后 | 当前 | 近年来 | 此次 | 预计 | 截至 | 当年 | 末 | 中期 | 往年 | 尾声 | 四季 | 期中 | 期末 | 最后 | 为止 | 年终 | 上次 | 底 | 截止 | 自从 | 何时 | 高峰期 | 期 | 时 | 早 | 季 | 完毕 | 下期 | 尚未 | 继 | 止 | 为此 | 时段 | 之内 | 过半 | 暂 | 倒计时 | 第二 | 直至 | 高峰 | 主力 | 此 | 该 | 第 | 逢,110.997721683311,0.9999709811058802,0.000037179512013665865,上个月:1.000000 | 上周:1.000000 | 上旬:1.000000 | 上次:1.000000 | 下个月:1.000000 | 下旬:1.000000 | 下期:1.000000 | 中旬:1.000000 | 中期:1.000000 | 临近:1.000000 | 为止:1.000000 | 主力:1.000000,
6,53,0.338829410028453,-0.014750988544694083,0.5849056603773585,蹬 | 腰 | 拄 | 把手 | 伸 | 仰 | 握 | 肩 | 扳 | 摆动 | 用力 | 扭,脚 | 轮椅 | 头 | 腰 | 手 | 把手 | 下坠 | 闭,抬 | 倚 | 转动 | 牵 | 撑 | 右 | 一手 | 摔倒 | 蹲 | 轮椅 | 扭 | 两手,蹬 | 腰 | 拄 | 把手 | 伸 | 仰 | 握 | 肩 | 扳 | 摆动 | 用力 | 扭 | 蹲 | 脚 | 站立 | 摇晃 | 两手 | 转动 | 撑 | 拐杖 | 抬 | 翘 | 挥 | 垂 | 拱 | 扶 | 挽 | 弓 | 摔倒 | 牵 | 旋转 | 杠铃 | 倚 | 钩 | 歪 | 挎 | 头 | 手 | 姿势 | 叉 | 一长一短 | 下坠 | 杆 | 摇 | 举 | 轮椅 | 右 | 紧紧 | 闭 | 左 | 皮球 | 原地 | 一手,53.00000014708139,0.9999999999081818,3.516965138341961e-10,一手:1.000000 | 一长一短:1.000000 | 下坠:1.000000 | 两手:1.000000 | 举:1.000000 | 仰:1.000000 | 伸:1.000000 | 倚:1.000000 | 原地:1.000000 | 叉:1.000000 | 右:1.000000 | 垂:1.000000,
7,56,0.33305011211762564,0.06982110074253496,0.17857142857142858,潜艇 | 军舰 | 飞机 | 导弹 | 飞船 | 直升机 | 飞行 | 船只 | 艘 | 坦克 | 客机 | 航行,子弹 | 火药 | 箭 | 炸药 | 地面 | 物体 | 气球 | 核能,物体 | 军舰 | 艘 | 导弹 | 核武器 | 宇航员 | 飞行 | 帆船 | 空军 | 舱 | 船 | 太空,潜艇 | 军舰 | 飞机 | 导弹 | 飞船 | 直升机 | 飞行 | 船只 | 艘 | 坦克 | 客机 | 航行 | 发射 | 火箭 | 飞行员 | 海军 | 渔船 | 空军 | 船 | 炸弹 | 降落 | 跳伞 | 热气球 | 宇航员 | 卫星 | 帆船 | 停泊 | 核武器 | 起飞 | 架 | 轮船 | 武器 | 空中 | 舱 | 气球 | 太空 | 月球 | 重型 | 两栖 | 子弹 | 高空 | 望远镜 | 陨石 | 陆军 | 炮 | 航海 | 船长 | 炸药 | 轻型 | 地面 | 核能 | 火药 | 箭 | 物体 | 核电站 | 队形,56.0009559152373,0.9999999999734038,1.0732531056020811e-10,两栖:1.000000 | 停泊:1.000000 | 军舰:1.000000 | 卫星:1.000000 | 发射:1.000000 | 地面:1.000000 | 坦克:1.000000 | 太空:1.000000 | 子弹:1.000000 | 客机:1.000000 | 导弹:1.000000 | 帆船:1.000000,
8,52,0.4138122815483424,0.14423617262306807,0.019230769230769232,晚上 | 早上 | 早晨 | 中午 | 下午 | 傍晚 | 夜里 | 清晨 | 上午 | 凌晨 | 一早 | 半夜,加班 | 周末 | 醒来 | 礼拜 | 下班 | 通宵 | 照常 | 夜班,后天 | 工作日 | 昨天 | 当晚 | 早晨 | 钟头 | 钟 | 晚 | 傍晚 | 往常 | 上午 | 照常,晚上 | 早上 | 早晨 | 中午 | 下午 | 傍晚 | 夜里 | 清晨 | 上午 | 凌晨 | 一早 | 半夜 | 深夜 | 白天 | 一大早 | 夜晚 | 起床 | 星期天 | 下班 | 当晚 | 昨天 | 明天 | 晚 | 前天 | 次日 | 夜间 | 星期日 | 当天 | 周末 | 今天 | 星期 | 钟头 | 天 | 晚间 | 通宵 | 醒来 | 夜班 | 夜 | 准时 | 当日 | 小时 | 工作日 | 礼拜 | 加班 | 往常 | 早晚 | 照常 | 钟 | 分钟 | 后天 | 平日 | 许,52.00321718199943,0.9999999999998749,6.466408362032077e-13,一大早:1.000000 | 一早:1.000000 | 上午:1.000000 | 下午:1.000000 | 中午:1.000000 | 今天:1.000000 | 傍晚:1.000000 | 准时:1.000000 | 凌晨:1.000000 | 分钟:1.000000 | 加班:1.000000 | 半夜:1.000000,
9,60,0.47544630437685637,0.20314242079482786,0.03333333333333333,衬衣 | 衬衫 | 毛衣 | 衣服 | 裙子 | 上衣 | 大衣 | 外套 | 短裤 | 裤子 | 袜子 | 围巾,地毯 | 沐浴露 | 睡袋 | 绷带 | 用品 | 香水 | 一身 | 背包,背包 | 裤子 | 时装 | 球鞋 | 外套 | 制服 | 背心 | 戴 | 香水 | 袜子 | 衣服 | 首饰,衬衣 | 衬衫 | 毛衣 | 衣服 | 裙子 | 上衣 | 大衣 | 外套 | 短裤 | 裤子 | 袜子 | 围巾 | 西装 | 牛仔裤 | 鞋 | 皮鞋 | 凉鞋 | 羽绒服 | 领带 | 内衣 | 拖鞋 | 穿着 | 球鞋 | 礼服 | 背心 | 旗袍 | 雨衣 | 服装 | 高跟鞋 | 手套 | 穿 | 服饰 | 毛巾 | 帽子 | 款式 | 婚纱 | 靴子 | 项链 | 口罩 | 制服 | 睡袋 | 装扮 | 发型 | 首饰 | 外衣 | 打扮 | 时装 | 眼镜 | 地毯 | 刺绣 | 背包 | 丝绸 | 绷带 | 戴 | 沐浴露 | 化妆 | 香水 | 尼龙 | 一身 | 用品,60.000051925873905,0.9999999999999996,4.097511512013374e-15,一身:1.000000 | 上衣:1.000000 | 丝绸:1.000000 | 内衣:1.000000 | 凉鞋:1.000000 | 制服:1.000000 | 刺绣:1.000000 | 化妆:1.000000 | 发型:1.000000 | 口罩:1.000000 | 围巾:1.000000 | 地毯:1.000000,
