community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,soft_mass,mean_max_membership,mean_normalized_membership_entropy,highest_membership_words,strongest_members_outside_hard_cluster
0,0,,,,,,,,0.014390375669748915,,,需求:0.000021 | 资源:0.000018 | 指标:0.000018 | 体系:0.000017 | 转型:0.000017 | 比例:0.000017 | 目标:0.000017 | 进度:0.000016 | 渠道:0.000016 | 幅度:0.000016 | 盈利:0.000016 | 市场:0.000016,
1,52,0.40115072224646675,0.06312044177211325,0.07692307692307693,扭头 | 小声 | 摇头 | 大声 | 插嘴 | 招呼 | 走开 | 嚷 | 点头 | 打岔 | 坐下 | 瞅,听到 | 吓 | 听见 | 愣 | 摇头 | 停下 | 过头 | 说话,道 | 指着 | 嚷 | 打招呼 | 站住 | 打岔 | 听 | 打断 | 坐下 | 反问 | 大声 | 听到,扭头 | 小声 | 摇头 | 大声 | 插嘴 | 招呼 | 走开 | 嚷 | 点头 | 打岔 | 坐下 | 瞅 | 瞪 | 哼 | 听见 | 反问 | 说道 | 问 | 瞧 | 示意 | 愣 | 告辞 | 一眼 | 喊 | 站住 | 招手 | 指着 | 说话 | 回头 | 转身 | 伸手 | 递给 | 打招呼 | 请坐 | 会意 | 听 | 停下 | 开口 | 脱口而出 | 叫 | 过头 | 敲门 | 吼 | 听到 | 打断 | 举手 | 吓 | 当着 | 七嘴八舌 | 异口同声 | 道 | 放下,54.47271733353323,0.7233466348819438,0.2113006690257325,招呼:0.969811 | 告辞:0.958008 | 喊:0.932314 | 递给:0.932108 | 示意:0.931022 | 大声:0.928128 | 招手:0.906382 | 打招呼:0.899157 | 嚷:0.898977 | 扭头:0.898373 | 走开:0.882290 | 坐下:0.875902,笑:0.349705 | 跟前:0.325355 | 交头接耳:0.322079 | 说:0.288363 | 低头:0.287513 | 冷笑:0.255835 | 见:0.239740 | 进来:0.231675
2,89,0.2796387780437559,0.01276699476120869,0.4606741573033708,收据 | 证件 | 挂失 | 身份证 | 发票 | 支票 | 存折 | 银行卡 | 凭证 | 汇款 | 账单 | 付款,许可 | 拍卖 | 买卖 | 认证 | 流量 | 地址 | 专利 | 付费,取款 | 协议书 | 凭证 | 账户 | 银行卡 | 现金 | 通知书 | 清单 | 许可证 | 号码 | 款项 | 通行证,收据 | 证件 | 挂失 | 身份证 | 发票 | 支票 | 存折 | 银行卡 | 凭证 | 汇款 | 账单 | 付款 | 护照 | 欠条 | 借条 | 登记 | 信用卡 | 取款 | 交费 | 卡片 | 账户 | 手续 | 签证 | 证书 | 填写 | 缴费 | 支付 | 办理 | 一卡通 | 印章 | 密码 | 还款 | 押金 | 通行证 | 公证 | 话费 | 账号 | 号码 | 定金 | 执照 | 外币 | 许可证 | 通知书 | 款项 | 便条 | 签字 | 文件 | 协议书 | 住址 | 邮局 | 名片 | 收费 | 现金 | 零钱 | 账 | 二维码 | 注册 | 档案 | 逾期 | 认证 | 姓名 | 活期 | 牌照 | 告示 | 彩票 | 地址 | 信息 | 有效期 | 清单 | 许可 | 保修 | 工商 | 中介 | 月票 | 理财 | 商标 | 付费 | 说明书 | 票 | 保密 | 笔 | 日期 | 买卖 | 编号 | 专利 | 相关 | 拍卖 | 流量 | 去向,95.19680861748004,0.3843684458486798,0.4752761498708731,收据:0.971729 | 欠条:0.968205 | 借条:0.951834 | 证件:0.947922 | 支票:0.928714 | 存折:0.918027 | 身份证:0.905193 | 护照:0.864082 | 发票:0.840745 | 账单:0.831768 | 汇款:0.829639 | 凭证:0.821835,车票:0.461173 | 机票:0.375019 | 钱包:0.312400 | 报销:0.283046 | 手续费:0.279010 | 驾照:0.276434 | 兑换:0.264563 | 查询:0.255347
3,30,0.3603614851941277,0.08574696730074498,0.1,交往 | 交流 | 沟通 | 交谈 | 互访 | 对话 | 会晤 | 会谈 | 会面 | 往来 | 合作 | 洽谈,深度 | 多边 | 交接 | 社交 | 互信 | 面对面 | 联系 | 通话,交接 | 交往 | 互信 | 双边 | 会面 | 接触 | 互访 | 联络 | 通话 | 交谈 | 会谈 | 互动,交往 | 交流 | 沟通 | 交谈 | 互访 | 对话 | 会晤 | 会谈 | 会面 | 往来 | 合作 | 洽谈 | 互信 | 接触 | 谈话 | 来往 | 经贸 | 联络 | 互动 | 通话 | 双边 | 联系 | 交际 | 建交 | 面对面 | 交换 | 多边 | 社交 | 交接 | 深度,41.21346571627527,0.7309437353033594,0.2425978686560209,往来:0.989820 | 交流:0.980461 | 联络:0.977325 | 接触:0.976032 | 沟通:0.974192 | 对话:0.973832 | 会面:0.969089 | 来往:0.968003 | 交谈:0.962919 | 互动:0.951025 | 面对面:0.928111 | 互访:0.924500,磋商:0.310100 | 交涉:0.237126 | 访谈:0.234918 | 协作:0.226281 | 谈判:0.192975 | 出入:0.190219 | 座谈:0.185539 | 协商:0.154598
4,0,,,,,,,,0.00006879785995412711,,,需求:0.000000 | 体系:0.000000 | 框架:0.000000 | 目标:0.000000 | 进度:0.000000 | 指标:0.000000 | 层面:0.000000 | 要素:0.000000 | 导向:0.000000 | 机制:0.000000 | 资源:0.000000 | 结构:0.000000,
5,0,,,,,,,,0.9628137053144278,,,其余:0.001634 | 继:0.001560 | 得益于:0.001537 | 预计:0.001489 | 目前:0.001439 | 高于:0.001388 | 相当于:0.001386 | 仅次于:0.001360 | 前期:0.001333 | 其中:0.001328 | 源于:0.001324 | 称为:0.001317,
6,30,0.3089726949106269,0.04470023639190417,0.23333333333333334,预订 | 订购 | 预售 | 特价 | 促销 | 打折 | 优惠 | 购买 | 折扣 | 预约 | 预定 | 降价,接收 | 降价 | 申领 | 交付 | 招标 | 发放 | 门票 | 封顶,发放 | 交付 | 购 | 封顶 | 营业 | 预约 | 售价 | 优惠 | 免费 | 特价 | 采购 | 接收,预订 | 订购 | 预售 | 特价 | 促销 | 打折 | 优惠 | 购买 | 折扣 | 预约 | 预定 | 降价 | 领取 | 免费 | 兑换 | 售价 | 采购 | 门票 | 购 | 申领 | 开业 | 出售 | 试用 | 招标 | 交付 | 发放 | 营业 | 封顶 | 开张 | 接收,47.25407381608963,0.4614765655033892,0.4352148769535819,预订:0.907720 | 订购:0.900854 | 免费:0.840384 | 封顶:0.788583 | 开张:0.781748 | 优惠:0.776973 | 开业:0.765207 | 预定:0.727858 | 预约:0.716679 | 打折:0.708795 | 特价:0.669366 | 预售:0.655442,中奖:0.246877 | 套餐:0.244137 | 抽奖:0.239374 | 返还:0.226661 | 定金:0.223648 | 付款:0.217377 | 月票:0.206907 | 话费:0.198782
7,0,,,,,,,,0.005209636429187004,,,需求:0.000007 | 指标:0.000006 | 资源:0.000006 | 比例:0.000006 | 幅度:0.000006 | 转型:0.000006 | 目标:0.000006 | 体系:0.000006 | 盈利:0.000006 | 百分比:0.000006 | 进度:0.000006 | 渠道:0.000006,
8,210,0.2839539111464098,-0.005547360137520954,0.5428571428571428,戏剧 | 歌剧 | 歌曲 | 舞蹈 | 话剧 | 演唱 | 独唱 | 电影 | 音乐 | 喜剧 | 演出 | 剧本,杂志 | 出版 | 出版社 | 太极 | 博览会 | 展览会 | 画册 | 太极拳,电影 | 卫视 | 动画片 | 编辑 | 番 | 场面 | 画家 | 导演 | 出道 | 车展 | 剧组 | 排练,戏剧 | 歌剧 | 歌曲 | 舞蹈 | 话剧 | 演唱 | 独唱 | 电影 | 音乐 | 喜剧 | 演出 | 剧本 | 歌词 | 作品 | 表演 | 歌舞 | 创作 | 乐曲 | 合唱 | 诗歌 | 演员 | 影片 | 演奏 | 戏曲 | 交响乐 | 漫画 | 导演 | 动画片 | 剧目 | 戏 | 电视剧 | 京剧 | 民歌 | 绘画 | 歌唱 | 动画 | 纪录片 | 伴奏 | 歌手 | 芭蕾 | 剧 | 朗诵 | 杂技 | 相声 | 艺术 | 小说 | 短片 | 主题歌 | 编剧 | 旋律 | 节目 | 小品 | 音乐会 | 抒情 | 美术 | 配音 | 国画 | 散文 | 文学 | 主演 | 演戏 | 剧情 | 片子 | 排练 | 专辑 | 乐队 | 画册 | 油画 | 摇滚 | 演唱会 | 诗 | 画展 | 木偶 | 故事 | 画 | 文艺 | 出演 | 笛子 | 唱 | 歌 | 歌星 | 小提琴 | 吉他 | 童话 | 秧歌 | 画面 | 画家 | 连续剧 | 科幻 | 摄影 | 唱片 | 剧团 | 演 | 舞台 | 改编 | 舞 | 马戏 | 书法 | 图画 | 素描 | 乐器 | 年画 | 中国画 | 艺人 | 武术 | 华语 | 字幕 | 放映 | 插图 | 寓言 | 片段 | 海报 | 钢琴 | 卡通 | 传记 | 歌咏 | 影视 | 对白 | 展览 | 剧组 | 古典 | 诗人 | 题材 | 情节 | 魔术 | 游戏 | 模特儿 | 曲 | 上映 | 人物 | 原创 | 励志 | 封面 | 肖像 | 国歌 | 主人公 | 出道 | 银幕 | 电视台 | 解说 | 主角 | 少儿 | 演艺圈 | 啦啦队 | 鉴赏 | 出版 | 小曲 | 国学 | 场面 | 卫视 | 结尾 | 拍戏 | 镜头 | 开场 | 主持人 | 跑龙套 | 同人 | 演播室 | 替身 | 角色 | 收视率 | 纪实 | 科普 | 音像 | 模仿 | 太极拳 | 票房 | 杂志 | 集邮 | 图片 | 设计师 | 奏 | 策划 | 黑白 | 主题 | 对联 | 幕后 | 吉祥物 | 幕 | 文娱 | 愚公移山 | 展览会 | 幅 | 出版社 | 新闻 | 播 | 场景 | 视觉 | 作者 | 编辑 | 车展 | 天文 | 八卦 | 传播 | 版 | 博览会 | 风云 | 太极 | 场 | 少林寺 | 谱 | 历史 | 头条 | 部 | 记 | 首 | 图 | 中华 | 组 | 番,186.91296377507592,0.6071001539411767,0.30585763561273155,歌唱:0.996419 | 歌舞:0.996146 | 演唱:0.995921 | 合唱:0.995820 | 独唱:0.995172 | 舞蹈:0.995146 | 伴奏:0.994661 | 乐曲:0.994506 | 戏剧:0.993845 | 演奏:0.993367 | 表演:0.989332 | 歌剧:0.986165,录制:0.444245 | 雕塑:0.430096 | 转播:0.394388 | 演技:0.390443 | 拍摄:0.366961 | 直播:0.317245 | 播出:0.309303 | 剧场:0.303294
9,39,0.3466489317526176,0.015356723158891706,0.28205128205128205,好听 | 风趣 | 动听 | 悦耳 | 难听 | 抑扬顿挫 | 幽默 | 欢快 | 有趣 | 绘声绘色 | 流利 | 清脆,没意思 | 欢快 | 废话 | 精练 | 不错 | 不亦乐乎 | 有趣 | 有口无心,过瘾 | 滔滔不绝 | 抑扬顿挫 | 头头是道 | 出口成章 | 流利 | 洪亮 | 引经据典 | 不错 | 起劲 | 绘声绘色 | 悦耳,好听 | 风趣 | 动听 | 悦耳 | 难听 | 抑扬顿挫 | 幽默 | 欢快 | 有趣 | 绘声绘色 | 流利 | 清脆 | 有口无心 | 刺耳 | 滔滔不绝 | 好玩儿 | 爽快 | 委婉 | 搞笑 | 过瘾 | 响亮 | 利索 | 洪亮 | 头头是道 | 津津有味 | 起劲 | 有意思 | 引经据典 | 简短 | 滑稽 | 出口成章 | 废话 | 没意思 | 有声有色 | 精练 | 通顺 | 通俗 | 不亦乐乎 | 不错,42.80932356718097,0.8202941532859567,0.14378220366537103,洪亮:0.993759 | 好听:0.992548 | 响亮:0.991855 | 清脆:0.991678 | 悦耳:0.987973 | 简短:0.983897 | 流利:0.980985 | 抑扬顿挫:0.978258 | 绘声绘色:0.976776 | 动听:0.974446 | 委婉:0.972835 | 滔滔不绝:0.941961,痛快:0.381746 | 挺好:0.210144 | 没劲:0.208140 | 实话:0.176593 | 笑话:0.168258 | 简单:0.166491 | 抒情:0.166065 | 有两下子:0.145603
