community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,soft_mass,mean_max_membership,mean_normalized_membership_entropy,highest_membership_words,strongest_members_outside_hard_cluster
0,45,0.47459209987786877,0.18895931587182171,0.0,演奏 | 乐曲 | 演唱 | 独唱 | 歌曲 | 伴奏 | 合唱 | 歌唱 | 舞蹈 | 民歌 | 旋律 | 歌剧,话剧 | 戏剧 | 演戏 | 唱歌 | 小品 | 诗歌 | 诗 | 相声,民歌 | 演唱 | 表演 | 独唱 | 诗歌 | 演戏 | 话剧 | 小曲 | 摇滚 | 戏剧 | 歌 | 奏,演奏 | 乐曲 | 演唱 | 独唱 | 歌曲 | 伴奏 | 合唱 | 歌唱 | 舞蹈 | 民歌 | 旋律 | 歌剧 | 音乐 | 交响乐 | 唱 | 歌舞 | 朗诵 | 歌词 | 笛子 | 歌 | 吉他 | 唱歌 | 歌声 | 乐队 | 小提琴 | 乐器 | 诗歌 | 表演 | 抒情 | 戏剧 | 钢琴 | 秧歌 | 舞 | 话剧 | 摇滚 | 小曲 | 曲 | 歌咏 | 相声 | 诗 | 国歌 | 小品 | 奏 | 演戏 | 琴,45.03001651438253,0.999996560765458,6.889432138816131e-6,合唱:1.000000 | 唱:1.000000 | 国歌:1.000000 | 奏:1.000000 | 小曲:1.000000 | 旋律:1.000000 | 歌:1.000000 | 歌咏:1.000000 | 歌唱:1.000000 | 笛子:1.000000 | 舞:1.000000 | 乐器:1.000000,京剧:0.013350 | 散文:0.012678
1,65,0.2742464008030333,0.012202814570049911,0.4153846153846154,制度 | 职责 | 法规 | 职能 | 机制 | 措施 | 程序 | 规则 | 条例 | 原则 | 事项 | 职权,指南 | 顺序 | 期限 | 机关 | 全局 | 草案 | 课题 | 纪律,用人 | 规则 | 清单 | 改革 | 分工 | 环节 | 执法 | 廉政 | 修订 | 条款 | 项 | 纲要,制度 | 职责 | 法规 | 职能 | 机制 | 措施 | 程序 | 规则 | 条例 | 原则 | 事项 | 职权 | 流程 | 规范 | 体制 | 条款 | 政策 | 方案 | 准则 | 草案 | 责任 | 决策 | 步骤 | 改革 | 部门 | 工作 | 纪律 | 标准 | 修订 | 监管 | 考核 | 事宜 | 议题 | 分工 | 任务 | 机关 | 纲要 | 义务 | 环节 | 编制 | 清单 | 行政 | 课题 | 试点 | 时间表 | 日程 | 主体 | 进度 | 把关 | 执法 | 指令 | 重大 | 要点 | 指南 | 期限 | 廉政 | 顺序 | 分类 | 小组 | 公益性 | 权 | 项 | 单位 | 用人 | 全局,65.05346159818535,0.9998825995501385,0.0001913245385642547,职责:1.000000 | 任务:1.000000 | 日程:1.000000 | 工作:1.000000 | 流程:1.000000 | 程序:1.000000 | 条款:1.000000 | 职能:1.000000 | 把关:1.000000 | 职权:1.000000 | 课题:1.000000 | 权:1.000000,日期:0.038286
2,49,0.2965762347617895,0.030088085974557324,0.3877551020408163,有名 | 驰名 | 大名鼎鼎 | 闻名 | 举世闻名 | 著名 | 远近闻名 | 当之无愧 | 出名 | 家喻户晓 | 名副其实 | 堪称,正宗 | 相传 | 传奇 | 瞩目 | 简介 | 呼风唤雨 | 杰出 | 经典,特有 | 显赫 | 有名 | 当之无愧 | 耳熟能详 | 问世 | 著名 | 诞生 | 一流 | 呼风唤雨 | 深受 | 名副其实,有名 | 驰名 | 大名鼎鼎 | 闻名 | 举世闻名 | 著名 | 远近闻名 | 当之无愧 | 出名 | 家喻户晓 | 名副其实 | 堪称 | 瞩目 | 举世无双 | 独一无二 | 媲美 | 耳熟能详 | 杰出 | 公认 | 举世瞩目 | 号称 | 悠久 | 显赫 | 划时代 | 一流 | 正宗 | 经典 | 泰斗 | 土生土长 | 仅次于 | 传奇 | 诞生 | 首创 | 畅销 | 前无古人 | 深受 | 发源地 | 备受 | 不亚于 | 相传 | 当今 | 特有 | 之一 | 有着 | 问世 | 荣获 | 呼风唤雨 | 出自 | 简介,49.0013190853193,0.9999925887294056,0.000014714369180782767,出名:1.000000 | 大名鼎鼎:1.000000 | 显赫:1.000000 | 远近闻名:1.000000 | 闻名:1.000000 | 驰名:1.000000 | 有名:1.000000 | 问世:1.000000 | 正宗:1.000000 | 呼风唤雨:1.000000 | 号称:1.000000 | 相传:1.000000,
3,94,0.24347120578032813,-0.0002734921966891829,0.5638297872340425,总计 | 约 | 合计 | 总数 | 共计 | 平均 | 累计 | 总量 | 超过 | 占 | 总额 | 折合,品种 | 票房 | 收获 | 份 | 营业 | 指标 | 面积 | 计算,份 | 近 | 百分比 | 同期 | 为 | 产值 | 以上 | 倍 | 左右 | 品种 | 人均 | 归属,总计 | 约 | 合计 | 总数 | 共计 | 平均 | 累计 | 总量 | 超过 | 占 | 总额 | 折合 | 数量 | 大约 | 总共 | 低于 | 产值 | 规模 | 达到 | 量 | 比重 | 小于 | 数目 | 百分比 | 同期 | 仅 | 将近 | 比例 | 较 | 高于 | 计 | 面积 | 共 | 计算 | 人数 | 对应 | 销量 | 人均 | 数 | 共有 | 相当于 | 左右 | 大于 | 吨 | 剩余 | 值 | 成交 | 一共 | 份额 | 千克 | 期末 | 近 | 上限 | 实际 | 分别 | 截止 | 截至 | 以上 | 排名 | 亿 | 倍 | 人民币 | 以内 | 至 | 公斤 | 平方 | 总 | 半数 | 率 | 基准 | 含 | 票房 | 磅 | 上期 | 持有 | 营业 | 整数 | 余 | 纪录 | 指标 | 刷新 | 品种 | 股 | 本期 | 发行 | 归属 | 每 | 收获 | 分 | 注 | 为 | 零 | 以下 | 份,93.79385223578247,0.9953062560823598,0.003042073222050824,共计:1.000000 | 折合:1.000000 | 共:1.000000 | 总计:1.000000 | 合计:1.000000 | 数目:1.000000 | 总共:1.000000 | 一共:1.000000 | 收获:1.000000 | 低于:1.000000 | 含:1.000000 | 计:1.000000,万:0.173030
4,59,0.27864858363528155,0.027828702310978972,0.3220338983050847,差别 | 相同 | 差异 | 相似 | 区分 | 区别 | 相差 | 不同 | 重叠 | 重合 | 相等 | 混淆,排列 | 性别 | 等级 | 隔开 | 大致 | 对称 | 之间 | 存在,无关 | 区分 | 转换 | 同等 | 相差 | 混合 | 重叠 | 介于 | 同类 | 分布 | 有所不同 | 等级,差别 | 相同 | 差异 | 相似 | 区分 | 区别 | 相差 | 不同 | 重叠 | 重合 | 相等 | 混淆 | 划分 | 分开 | 差距 | 有所不同 | 相连 | 之间 | 悬殊 | 匹配 | 高低 | 无关 | 大同小异 | 长短 | 分成 | 隔开 | 挂钩 | 分离 | 界限 | 并行 | 介于 | 错位 | 同等 | 同一 | 息息相关 | 并列 | 交叉 | 分割 | 排列 | 界线 | 落差 | 对比 | 关联 | 大体 | 分布 | 对称 | 兼容 | 大致 | 与其 | 等级 | 合并 | 存在 | 转换 | 与 | 混合 | 同类 | 性别 | 组合 | 复合,58.9836641286975,0.9996443093944353,0.0004121706621553761,相等:1.000000 | 重叠:1.000000 | 隔开:1.000000 | 排列:1.000000 | 对比:1.000000 | 相同:1.000000 | 相差:1.000000 | 错位:1.000000 | 落差:1.000000 | 差距:1.000000 | 重合:1.000000 | 悬殊:1.000000,
5,29,0.3779762636689076,0.09566628601953611,0.0,救援 | 救灾 | 救治 | 救助 | 搜救 | 应急 | 急救 | 伤员 | 抢救 | 防疫 | 受灾 | 紧急,抚恤 | 演练 | 出动 | 灾 | 急救 | 治安 | 救治 | 受灾,物资 | 应急 | 紧急 | 灾区 | 安置 | 抢救 | 重建 | 打捞 | 救援 | 处置 | 搜救 | 防汛,救援 | 救灾 | 救治 | 救助 | 搜救 | 应急 | 急救 | 伤员 | 抢救 | 防疫 | 受灾 | 紧急 | 疏散 | 灾区 | 防汛 | 援助 | 灾 | 物资 | 救济 | 抚恤 | 安置 | 疏导 | 消防 | 打捞 | 处置 | 重建 | 演练 | 治安 | 出动,29.000001877993427,0.9999999918434574,2.524416443388185e-8,伤员:1.000000 | 出动:1.000000 | 安置:1.000000 | 应急:1.000000 | 急救:1.000000 | 打捞:1.000000 | 抚恤:1.000000 | 抢救:1.000000 | 搜救:1.000000 | 救助:1.000000 | 救治:1.000000 | 治安:1.000000,
6,38,0.43978996876132254,0.10741498774287735,0.05263157894736842,钦佩 | 敬佩 | 赞扬 | 赞许 | 赞叹 | 称赞 | 赞赏 | 感激 | 敬重 | 敬意 | 由衷 | 赞美,骄傲 | 自豪 | 惊叹 | 振奋 | 荣幸 | 感动 | 感激 | 祝贺,赞赏 | 赞不绝口 | 敬佩 | 骄傲 | 感激 | 称赞 | 鼓掌 | 尊敬 | 自豪 | 赞扬 | 由衷 | 惊叹,钦佩 | 敬佩 | 赞扬 | 赞许 | 赞叹 | 称赞 | 赞赏 | 感激 | 敬重 | 敬意 | 由衷 | 赞美 | 佩服 | 夸奖 | 衷心 | 尊敬 | 惊叹 | 欢呼 | 感动 | 感谢 | 祝贺 | 自豪 | 喝彩 | 鼓掌 | 赞叹不已 | 振奋 | 表扬 | 掌声 | 赞不绝口 | 好评 | 骄傲 | 拥护 | 热烈 | 欢迎 | 鼓舞 | 叫好 | 荣幸 | 鞭策,38.00040650440292,0.9999994366945597,1.3072381191610543e-6,好评:1.000000 | 热烈:1.000000 | 称赞:1.000000 | 赞不绝口:1.000000 | 赞扬:1.000000 | 鞭策:1.000000 | 骄傲:1.000000 | 鼓舞:1.000000 | 叫好:1.000000 | 欢迎:1.000000 | 荣幸:1.000000 | 钦佩:1.000000,
7,85,0.3145536785893228,0.050485743618828356,0.2,出任 | 兼任 | 任命 | 担任 | 职务 | 现任 | 就任 | 聘任 | 任职 | 任 | 秘书 | 辞去,转交 | 出面 | 聘 | 派遣 | 先生 | 胜任 | 特邀 | 高层,任 | 聘 | 辞职 | 主管 | 担任 | 事务 | 出任 | 加盟 | 事务所 | 协会 | 总经理 | 任命,出任 | 兼任 | 任命 | 担任 | 职务 | 现任 | 就任 | 聘任 | 任职 | 任 | 秘书 | 辞去 | 总裁 | 总经理 | 主任 | 董事长 | 董事 | 秘书长 | 助理 | 理事 | 院长 | 委员 | 主席 | 部长 | 辞职 | 总监 | 兼 | 就职 | 顾问 | 会长 | 前任 | 局长 | 任期 | 处长 | 首席 | 书记 | 当选 | 接替 | 上任 | 公职 | 主管 | 组长 | 提名 | 连任 | 所长 | 聘 | 团长 | 职位 | 聘请 | 董事会 | 司长 | 聘用 | 离职 | 推选 | 人选 | 委员会 | 负责人 | 事务 | 名誉 | 提拔 | 市长 | 候选人 | 成员 | 特邀 | 代理 | 先生 | 人事 | 接手 | 创始人 | 晋升 | 事务所 | 总部 | 掌管 | 胜任 | 下属 | 研究所 | 出面 | 高层 | 驻 | 加盟 | 协会 | 派遣 | 转交 | 股东 | 效力,84.95558745256005,0.9991052582992248,0.0008739865027076892,兼任:1.000000 | 担任:1.000000 | 接替:1.000000 | 辞去:1.000000 | 提拔:1.000000 | 出任:1.000000 | 职务:1.000000 | 任:1.000000 | 聘任:1.000000 | 掌管:1.000000 | 胜任:1.000000 | 就职:1.000000,发起人:0.020773
8,44,0.2939809348651512,0.014939108571855214,0.38636363636363635,核对 | 核实 | 查询 | 查找 | 辨认 | 辨别 | 检查 | 调查 | 询问 | 查明 | 追踪 | 查,姓名 | 询问 | 物证 | 验证 | 复查 | 记载 | 察看 | 去向,标示 | 验证 | 评估 | 报告 | 复查 | 核对 | 通报 | 查找 | 确认 | 追溯 | 追踪 | 显示,核对 | 核实 | 查询 | 查找 | 辨认 | 辨别 | 检查 | 调查 | 询问 | 查明 | 追踪 | 查 | 监控 | 查看 | 验证 | 鉴别 | 监测 | 识别 | 记录 | 分辨 | 统计 | 复查 | 确认 | 评估 | 察看 | 求证 | 证据 | 出示 | 资料 | 跟踪 | 通报 | 显示 | 物证 | 记载 | 标示 | 追溯 | 线索 | 真假 | 报告 | 提示 | 对照 | 去向 | 姓名 | 记者,44.006611593825674,0.9999971510677597,6.289931319366119e-6,分辨:1.000000 | 核对:1.000000 | 监控:1.000000 | 跟踪:1.000000 | 辨别:1.000000 | 辨认:1.000000 | 对照:1.000000 | 去向:1.000000 | 物证:1.000000 | 真假:1.000000 | 线索:1.000000 | 追溯:1.000000,
9,83,0.32589412525026906,-0.01029179698667318,0.5903614457831325,缠 | 绑 | 绷 | 兜 | 扳 | 挽 | 裹 | 牵 | 夹 | 拴 | 撑 | 钉,钻 | 推 | 踏 | 拉 | 划 | 挪 | 织 | 撇,抬 | 绑 | 拨 | 倚 | 拐 | 驮 | 牵 | 撑 | 拴 | 扭 | 拔 | 摆,缠 | 绑 | 绷 | 兜 | 扳 | 挽 | 裹 | 牵 | 夹 | 拴 | 撑 | 钉 | 吊 | 绞 | 抱 | 拱 | 挂 | 搭 | 伸 | 垂 | 抬 | 竖 | 拖 | 搀 | 钩 | 拉 | 扭 | 仰 | 拄 | 背 | 压 | 剪 | 罩 | 扶 | 握 | 勾 | 扎 | 挎 | 倚 | 垫 | 缝 | 插 | 踏 | 拔 | 摆 | 弯 | 捆 | 挡 | 横 | 绣 | 绕 | 悬 | 叠 | 遮 | 驮 | 贴 | 塞 | 坠 | 卧 | 递 | 削 | 叉 | 拐 | 勒 | 抛 | 举 | 射 | 顶 | 撇 | 攀 | 推 | 托 | 围 | 摇 | 锁 | 拨 | 扣 | 挪 | 钻 | 织 | 披 | 划 | 护,83.00655861156795,0.9998609316294844,0.00020027403267126436,拴:1.000000 | 扶:1.000000 | 倚:1.000000 | 绑:1.000000 | 罩:1.000000 | 夹:1.000000 | 垂:1.000000 | 牵:1.000000 | 拐:1.000000 | 垫:1.000000 | 压:1.000000 | 挽:1.000000,
