community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,soft_mass,mean_max_membership,mean_normalized_membership_entropy,highest_membership_words,strongest_members_outside_hard_cluster
0,27,0.3072202573704811,0.04522658517569056,0.3333333333333333,小型 | 新型 | 轻型 | 微型 | 新式 | 巨型 | 中型 | 大型 | 重型 | 多功能 | 型 | 简易,笨重 | 原装 | 旧 | 特制 | 辅助 | 人工 | 隐形 | 传统,万能 | 巨型 | 特制 | 新型 | 式 | 传统 | 辅助 | 常规 | 旧 | 中型 | 简易 | 微型,小型 | 新型 | 轻型 | 微型 | 新式 | 巨型 | 中型 | 大型 | 重型 | 多功能 | 型 | 简易 | 常规 | 袖珍 | 笨重 | 特制 | 式 | 专用 | 传统 | 通用 | 辅助 | 原装 | 万能 | 人工 | 隐形 | 纯 | 旧,26.99999746169167,0.9999999055656035,2.1894915679237478e-7,万能:1.000000 | 人工:1.000000 | 传统:1.000000 | 型:1.000000 | 巨型:1.000000 | 式:1.000000 | 旧:1.000000 | 特制:1.000000 | 笨重:1.000000 | 简易:1.000000 | 袖珍:1.000000 | 辅助:1.000000,
1,42,0.38886600882586025,0.06339103041226454,0.14285714285714285,杀害 | 逮捕 | 抢劫 | 逃走 | 逃跑 | 凶手 | 暗杀 | 谋害 | 被捕 | 歹徒 | 劫持 | 同伙,尸体 | 强盗 | 袭击 | 得手 | 埋伏 | 俘虏 | 盗 | 乔装,同伙 | 劫持 | 团伙 | 报仇 | 枪毙 | 间谍 | 绑架 | 海盗 | 逃跑 | 通缉 | 躲藏 | 盗,杀害 | 逮捕 | 抢劫 | 逃走 | 逃跑 | 凶手 | 暗杀 | 谋害 | 被捕 | 歹徒 | 劫持 | 同伙 | 挟持 | 逃亡 | 绑架 | 开枪 | 罪犯 | 藏匿 | 人质 | 搜查 | 土匪 | 通缉 | 袭击 | 躲藏 | 枪毙 | 俘虏 | 报仇 | 团伙 | 强盗 | 逃 | 自杀 | 乔装 | 间谍 | 拘留 | 藏身 | 埋伏 | 尸体 | 盗 | 破案 | 海盗 | 得手 | 伙,41.999995065869456,0.9999998818983394,2.635445687643032e-7,乔装:1.000000 | 人质:1.000000 | 凶手:1.000000 | 劫持:1.000000 | 同伙:1.000000 | 埋伏:1.000000 | 尸体:1.000000 | 开枪:1.000000 | 挟持:1.000000 | 搜查:1.000000 | 绑架:1.000000 | 自杀:1.000000,
2,33,0.3670047141536816,-0.005716589045853542,0.5454545454545454,心胸 | 自尊心 | 心肠 | 性格 | 脾气 | 性情 | 本性 | 眼界 | 心眼儿 | 骨气 | 天性 | 志气,脾气 | 名利 | 面子 | 性格 | 胆子 | 心思 | 一言一行 | 境界,心 | 野心 | 眼光 | 良心 | 魄力 | 面子 | 内心 | 胃口 | 好奇心 | 自尊心 | 境界 | 骨气,心胸 | 自尊心 | 心肠 | 性格 | 脾气 | 性情 | 本性 | 眼界 | 心眼儿 | 骨气 | 天性 | 志气 | 魄力 | 心 | 自尊 | 内心 | 心思 | 野心 | 胆子 | 好奇心 | 头脑 | 眼光 | 觉悟 | 胃口 | 见识 | 境界 | 良心 | 面子 | 心目 | 名利 | 远见 | 一言一行 | 所作所为,33.00000058017464,0.9999999965971563,9.769965823449717e-9,一言一行:1.000000 | 名利:1.000000 | 境界:1.000000 | 心思:1.000000 | 心目:1.000000 | 心眼儿:1.000000 | 心肠:1.000000 | 心胸:1.000000 | 志气:1.000000 | 性情:1.000000 | 所作所为:1.000000 | 本性:1.000000,
3,38,0.5678521990784006,0.2696305320999749,0.0,衬衣 | 衬衫 | 上衣 | 短裤 | 裙子 | 毛衣 | 外套 | 大衣 | 裤子 | 衣服 | 袜子 | 西装,口罩 | 眼镜 | 戴 | 项链 | 帽子 | 雨衣 | 靴子 | 婚纱,裤子 | 球鞋 | 外套 | 制服 | 背心 | 戴 | 袜子 | 衣服 | 西装 | 围巾 | 毛衣 | 凉鞋,衬衣 | 衬衫 | 上衣 | 短裤 | 裙子 | 毛衣 | 外套 | 大衣 | 裤子 | 衣服 | 袜子 | 西装 | 牛仔裤 | 围巾 | 鞋 | 凉鞋 | 羽绒服 | 皮鞋 | 拖鞋 | 领带 | 穿着 | 背心 | 内衣 | 球鞋 | 礼服 | 雨衣 | 旗袍 | 高跟鞋 | 穿 | 帽子 | 靴子 | 项链 | 外衣 | 制服 | 婚纱 | 口罩 | 眼镜 | 戴,37.999985756254425,0.9999996154596343,8.045412805839488e-7,上衣:1.000000 | 制服:1.000000 | 外衣:1.000000 | 帽子:1.000000 | 眼镜:1.000000 | 短裤:1.000000 | 礼服:1.000000 | 穿:1.000000 | 穿着:1.000000 | 衣服:1.000000 | 衬衣:1.000000 | 裙子:1.000000,
4,41,0.29202873281264197,-0.042678926250844476,0.7804878048780488,紫 | 白 | 黄 | 青 | 野 | 蜜 | 黑 | 麻 | 红 | 桃 | 玉 | 色,鹰 | 百合 | 毒 | 草 | 桃 | 壮 | 色 | 芽,姜 | 皮 | 鹰 | 密 | 红 | 壮 | 霜 | 焦 | 百合 | 麻 | 耐 | 蜜,紫 | 白 | 黄 | 青 | 野 | 蜜 | 黑 | 麻 | 红 | 桃 | 玉 | 色 | 姜 | 皮 | 草 | 绿 | 芽 | 肥 | 马 | 丁 | 粉 | 田 | 霜 | 毛 | 素 | 牛 | 墨 | 壮 | 子 | 百合 | 密 | 毒 | 焦 | 鹰 | 洋 | 丸 | 杂 | 精 | 老 | 克 | 耐,40.932148538104684,0.9970387643683962,0.0015433990357764818,老:1.000000 | 霜:1.000000 | 肥:1.000000 | 耐:1.000000 | 红:1.000000 | 色:1.000000 | 毒:1.000000 | 青:1.000000 | 素:1.000000 | 粉:1.000000 | 精:1.000000 | 杂:1.000000,长:0.031708 | 王:0.021375
5,20,0.3940871749136832,0.034862979477904926,0.35,保健 | 养生 | 饮食 | 健身 | 减肥 | 美容 | 营养 | 护理 | 膳食 | 健康 | 健美 | 睡眠,吸烟 | 预防 | 护理 | 休养 | 疗养 | 忌口 | 身心 | 睡眠,睡眠 | 忌口 | 戒烟 | 健美 | 养生 | 疗养 | 减肥 | 按摩 | 健身 | 护理 | 预防 | 美容,保健 | 养生 | 饮食 | 健身 | 减肥 | 美容 | 营养 | 护理 | 膳食 | 健康 | 健美 | 睡眠 | 疗养 | 戒烟 | 按摩 | 忌口 | 身心 | 休养 | 预防 | 吸烟,19.99999999991601,0.9999999999954561,1.8565298082146182e-11,休养:1.000000 | 保健:1.000000 | 健康:1.000000 | 健美:1.000000 | 健身:1.000000 | 养生:1.000000 | 减肥:1.000000 | 吸烟:1.000000 | 忌口:1.000000 | 戒烟:1.000000 | 护理:1.000000 | 按摩:1.000000,
6,45,0.22684457461074076,-0.06500029460156213,1.0,判 | 审 | 押 | 验 | 罚 | 认 | 保 | 定 | 争 | 裁 | 交 | 合,关 | 争 | 付 | 服 | 作 | 揭 | 立 | 担,赌 | 管 | 判 | 审 | 罚 | 附 | 归 | 交 | 迁 | 签 | 保 | 行,判 | 审 | 押 | 验 | 罚 | 认 | 保 | 定 | 争 | 裁 | 交 | 合 | 付 | 征 | 录 | 立 | 夺 | 赎 | 签 | 评 | 登 | 投 | 赌 | 结 | 记 | 揭 | 赢 | 服 | 披 | 照 | 附 | 管 | 准 | 招 | 迁 | 行 | 注 | 关 | 法 | 止 | 担 | 乙 | 作 | 归 | 负,44.99752433359947,0.9998756852998154,0.00013452314841533872,争:1.000000 | 判:1.000000 | 审:1.000000 | 招:1.000000 | 认:1.000000 | 揭:1.000000 | 录:1.000000 | 罚:1.000000 | 裁:1.000000 | 担:1.000000 | 作:1.000000 | 赢:1.000000,
7,23,0.38864597650902016,0.09236824719594257,0.17391304347826086,检测 | 测量 | 测定 | 化验 | 观测 | 测试 | 试验 | 探测 | 监测 | 检验 | 实验 | 样品,解剖 | 实验室 | 预报 | 模拟 | 检查 | 地质 | 采集 | 勘探,检测 | 模拟 | 预报 | 评估 | 实验 | 采集 | 测试 | 监测 | 勘探 | 测定 | 样品 | 检查,检测 | 测量 | 测定 | 化验 | 观测 | 测试 | 试验 | 探测 | 监测 | 检验 | 实验 | 样品 | 测 | 鉴定 | 评估 | 检查 | 实验室 | 采集 | 勘探 | 预报 | 模拟 | 地质 | 解剖,23.000000053493387,0.9999999999667343,1.2361627758396705e-10,化验:1.000000 | 地质:1.000000 | 实验:1.000000 | 实验室:1.000000 | 检测:1.000000 | 检验:1.000000 | 模拟:1.000000 | 测定:1.000000 | 测试:1.000000 | 测量:1.000000 | 监测:1.000000 | 观测:1.000000,
8,29,0.3274373773657533,0.0007962214418123142,0.4827586206896552,动荡 | 陷入 | 危机 | 风波 | 激化 | 迭起 | 愈演愈烈 | 泥潭 | 恶化 | 混乱 | 波澜 | 萧条,破灭 | 矛盾 | 波折 | 搁浅 | 萧条 | 处境 | 雪上加霜 | 丑闻,波折 | 不景气 | 遭遇 | 风波 | 波澜 | 爆发 | 破灭 | 迭起 | 丑闻 | 恶化 | 危机 | 雪上加霜,动荡 | 陷入 | 危机 | 风波 | 激化 | 迭起 | 愈演愈烈 | 泥潭 | 恶化 | 混乱 | 波澜 | 萧条 | 不景气 | 卷入 | 爆发 | 波折 | 旋涡 | 遭遇 | 矛盾 | 丑闻 | 低谷 | 雪上加霜 | 面临 | 沸沸扬扬 | 失利 | 破灭 | 处境 | 搁浅 | 不可避免,29.000010923423602,0.9999999988556906,3.6885867421848734e-9,丑闻:1.000000 | 动荡:1.000000 | 卷入:1.000000 | 愈演愈烈:1.000000 | 旋涡:1.000000 | 沸沸扬扬:1.000000 | 波澜:1.000000 | 混乱:1.000000 | 激化:1.000000 | 破灭:1.000000 | 萧条:1.000000 | 迭起:1.000000,
9,40,0.3873615608414844,-0.007660249006292771,0.475,招呼 | 大声 | 插嘴 | 打岔 | 点头 | 走开 | 嚷 | 告辞 | 打招呼 | 吩咐 | 客气 | 示意,叫 | 听 | 不理 | 发怒 | 过头 | 吩咐 | 耳光 | 七嘴八舌,道 | 嚷 | 打招呼 | 打岔 | 听 | 打断 | 反问 | 大声 | 举手 | 不理 | 示意 | 点头,招呼 | 大声 | 插嘴 | 打岔 | 点头 | 走开 | 嚷 | 告辞 | 打招呼 | 吩咐 | 客气 | 示意 | 招手 | 说道 | 反问 | 说话 | 喊 | 请坐 | 伸手 | 会意 | 敬酒 | 转身 | 鞠躬 | 开口 | 递给 | 脱口而出 | 敲门 | 不理 | 举手 | 发怒 | 发火 | 七嘴八舌 | 听 | 当着 | 打断 | 叫 | 道 | 过头 | 异口同声 | 耳光,40.008729210895794,0.9999998200370923,4.0570917410830186e-7,举手:1.000000 | 会意:1.000000 | 吩咐:1.000000 | 告辞:1.000000 | 开口:1.000000 | 当着:1.000000 | 打招呼:1.000000 | 打断:1.000000 | 招呼:1.000000 | 敲门:1.000000 | 示意:1.000000 | 耳光:1.000000,
