community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,soft_mass,mean_max_membership,mean_normalized_membership_entropy,highest_membership_words,strongest_members_outside_hard_cluster
0,38,0.38798180181864184,0.02282865272899544,0.23684210526315788,发脾气 | 吵嘴 | 打岔 | 吵架 | 唠叨 | 说话 | 客气 | 插嘴 | 打招呼 | 絮叨 | 说闲话 | 吵,嚷 | 开玩笑 | 有口无心 | 不理 | 说闲话 | 请客 | 听 | 让座,嚷 | 亲热 | 让座 | 打招呼 | 开玩笑 | 打岔 | 听 | 吵架 | 见外 | 唠叨 | 不理 | 请客,发脾气 | 吵嘴 | 打岔 | 吵架 | 唠叨 | 说话 | 客气 | 插嘴 | 打招呼 | 絮叨 | 说闲话 | 吵 | 招呼 | 发火 | 嚷 | 亲热 | 敬酒 | 爱理不理 | 发怒 | 开玩笑 | 认错 | 不理 | 告状 | 道歉 | 有口无心 | 诉苦 | 表白 | 请客 | 当着 | 敲门 | 鞠躬 | 听 | 耳光 | 心里话 | 敲边鼓 | 让座 | 见外 | 对方,37.999999770330646,0.9999998988287282,2.743548228775477e-7,发火:1.000000 | 发脾气:1.000000 | 吵:1.000000 | 告状:1.000000 | 唠叨:1.000000 | 絮叨:1.000000 | 让座:1.000000 | 说话:1.000000 | 吵嘴:1.000000 | 道歉:1.000000 | 发怒:1.000000 | 心里话:1.000000,
1,46,0.3542579216463958,0.040459384239894126,0.2391304347826087,谢谢 | 祝福 | 感谢 | 祝 | 祝愿 | 祝贺 | 恭喜 | 一路平安 | 朋友们 | 亲爱 | 各位 | 赐教,亲 | 幸运 | 哦 | 同行 | 老朋友 | 荣幸 | 贵宾 | 您,谢谢 | 好运 | 贵宾 | 此致 | 保重 | 赐教 | 同行 | 干杯 | 祝福 | 亲 | 一路顺风 | 过奖,谢谢 | 祝福 | 感谢 | 祝 | 祝愿 | 祝贺 | 恭喜 | 一路平安 | 朋友们 | 亲爱 | 各位 | 赐教 | 保重 | 诸位 | 问候 | 光临 | 哦 | 请坐 | 保佑 | 致敬 | 晚安 | 敬礼 | 久仰 | 欢迎 | 指教 | 贺电 | 一路顺风 | 干杯 | 捧场 | 好运 | 荣幸 | 老朋友 | 再见 | 此致 | 加油 | 过奖 | 祈祷 | 送给 | 请 | 您 | 贵宾 | 留念 | 幸运 | 亲 | 回馈 | 同行,46.000147854959366,0.9999959351589583,8.336717266271642e-6,一路平安:1.000000 | 保佑:1.000000 | 捧场:1.000000 | 敬礼:1.000000 | 祈祷:1.000000 | 祝:1.000000 | 祝愿:1.000000 | 致敬:1.000000 | 久仰:1.000000 | 亲:1.000000 | 再见:1.000000 | 幸运:1.000000,
2,65,0.31831181168876316,-0.004627280060761584,0.49230769230769234,缠 | 钉 | 绑 | 裹 | 罩 | 镶 | 兜 | 拴 | 缝 | 绣 | 夹 | 挂,挎 | 倚 | 凿 | 鼓 | 扇 | 敷 | 画 | 挡,焊 | 绑 | 倚 | 鼓 | 束 | 驮 | 牵 | 扇 | 梳 | 拴 | 捆 | 刻,缠 | 钉 | 绑 | 裹 | 罩 | 镶 | 兜 | 拴 | 缝 | 绣 | 夹 | 挂 | 扎 | 粘 | 搭 | 垫 | 吊 | 挽 | 钩 | 牵 | 垂 | 捆 | 贴 | 插 | 拱 | 悬 | 遮 | 盖 | 叠 | 涂 | 凿 | 压 | 倚 | 梳 | 挎 | 铺 | 织 | 绕 | 挡 | 画 | 雕 | 窝 | 焊 | 塞 | 勒 | 刻 | 围 | 扇 | 驮 | 射 | 锁 | 鼓 | 印 | 箭 | 针 | 藏 | 敷 | 顶 | 束 | 结 | 披 | 托 | 弹 | 护 | 牢,65.03221866224641,0.9998852630804733,0.000160912352820059,绑:1.000000 | 拴:1.000000 | 垫:1.000000 | 绣:1.000000 | 倚:1.000000 | 罩:1.000000 | 印:1.000000 | 夹:1.000000 | 垂:1.000000 | 护:1.000000 | 窝:1.000000 | 遮:1.000000,黏:0.023617
3,41,0.29887806387371313,0.013903474076439508,0.4878048780487805,遵循 | 遵守 | 遵照 | 依照 | 规定 | 严格 | 履行 | 违反 | 按照 | 贯彻 | 依据 | 要求,慎重 | 界定 | 敦促 | 无条件 | 服从 | 决定 | 加以 | 郑重,采取 | 慎重 | 坚决 | 予以 | 遵照 | 遵循 | 要求 | 敦促 | 依据 | 无条件 | 提倡 | 明确,遵循 | 遵守 | 遵照 | 依照 | 规定 | 严格 | 履行 | 违反 | 按照 | 贯彻 | 依据 | 要求 | 依法 | 应当 | 采取 | 坚决 | 明确 | 实行 | 规范 | 予以 | 符合 | 服从 | 提倡 | 敦促 | 负有 | 倡导 | 应 | 作出 | 强调 | 慎重 | 重申 | 如实 | 郑重 | 保证 | 无条件 | 界定 | 决定 | 加以 | 统一 | 依 | 响应,41.000960964723745,0.9999769820583235,0.00003675787716477991,郑重:1.000000 | 响应:1.000000 | 遵守:1.000000 | 提倡:1.000000 | 遵照:1.000000 | 加以:1.000000 | 严格:1.000000 | 无条件:1.000000 | 服从:1.000000 | 倡导:1.000000 | 如实:1.000000 | 符合:1.000000,
4,64,0.4632837043016116,0.17633241085696505,0.015625,衬衣 | 裤子 | 大衣 | 袜子 | 毛衣 | 外套 | 衬衫 | 上衣 | 衣服 | 裙子 | 围巾 | 短裤,垫子 | 衣架 | 枕头 | 圆珠笔 | 地毯 | 辫子 | 兜儿 | 沐浴露,背包 | 裤子 | 圆珠笔 | 球鞋 | 外套 | 毯子 | 制服 | 背心 | 戴 | 袜子 | 钢笔 | 衣服,衬衣 | 裤子 | 大衣 | 袜子 | 毛衣 | 外套 | 衬衫 | 上衣 | 衣服 | 裙子 | 围巾 | 短裤 | 拖鞋 | 牛仔裤 | 鞋 | 西装 | 皮鞋 | 领带 | 凉鞋 | 羽绒服 | 球鞋 | 雨衣 | 背心 | 手套 | 内衣 | 毯子 | 穿着 | 毛巾 | 皮包 | 帽子 | 睡袋 | 衣架 | 高跟鞋 | 书包 | 手帕 | 垫子 | 靴子 | 拉锁 | 枕头 | 口罩 | 纽扣 | 穿 | 项链 | 背包 | 外衣 | 兜儿 | 绷带 | 牙刷 | 眼镜 | 铅笔 | 地毯 | 制服 | 辫子 | 保暖 | 戴 | 沐浴露 | 口袋 | 戒指 | 球拍 | 钢笔 | 圆珠笔 | 一身 | 牌子 | 随身,63.99796422913657,0.9995212908633442,0.0004301631052894117,上衣:1.000000 | 凉鞋:1.000000 | 制服:1.000000 | 外衣:1.000000 | 牛仔裤:1.000000 | 短裤:1.000000 | 穿着:1.000000 | 背心:1.000000 | 衬衣:1.000000 | 衬衫:1.000000 | 裙子:1.000000 | 高跟鞋:1.000000,箱子:0.011903
5,59,0.3037093658437994,0.0024800060661337863,0.5423728813559322,惊心动魄 | 惊天动地 | 不同寻常 | 惊人 | 不可思议 | 难以置信 | 史无前例 | 壮丽 | 无比 | 难以想象 | 举世瞩目 | 非凡,记忆犹新 | 充满 | 千变万化 | 有声有色 | 难以置信 | 壮观 | 曲折 | 壮丽,极其 | 突如其来 | 日新月异 | 不容 | 意想不到 | 可贵 | 难以想象 | 沉甸甸 | 千变万化 | 难以置信 | 史无前例 | 宏伟,惊心动魄 | 惊天动地 | 不同寻常 | 惊人 | 不可思议 | 难以置信 | 史无前例 | 壮丽 | 无比 | 难以想象 | 举世瞩目 | 非凡 | 前所未有 | 前无古人 | 壮观 | 难忘 | 举世无双 | 巨大 | 空前 | 震撼 | 极其 | 触目惊心 | 可歌可泣 | 骇人听闻 | 惨痛 | 翻天覆地 | 意想不到 | 划时代 | 宏伟 | 深远 | 可贵 | 崭新 | 极为 | 变幻莫测 | 难得 | 辉煌 | 突如其来 | 记忆犹新 | 寻常 | 充满 | 不容 | 轰动 | 势不可当 | 开天辟地 | 不亚于 | 千变万化 | 不为人知 | 曲折 | 珍贵 | 十分 | 沉甸甸 | 日新月异 | 一连串 | 可想而知 | 无限 | 切身 | 有声有色 | 耳闻目睹 | 火热,58.98481789339331,0.9997282679459087,0.00029994286162567514,沉甸甸:1.000000 | 惊人:1.000000 | 崭新:1.000000 | 触目惊心:1.000000 | 切身:1.000000 | 变幻莫测:1.000000 | 空前:1.000000 | 开天辟地:1.000000 | 史无前例:1.000000 | 惊天动地:1.000000 | 千变万化:1.000000 | 翻天覆地:1.000000,
6,73,0.3148751928493648,0.04452208613955033,0.2465753424657534,短信 | 银行卡 | 存折 | 汇款 | 挂失 | 支票 | 账单 | 邮件 | 身份证 | 发票 | 收据 | 电子邮件,上门 | 钱包 | 押金 | 查询 | 清单 | 帖子 | 笔 | 问卷,取款 | 凭证 | 账户 | 银行卡 | 微博 | 机票 | 清单 | 电子邮件 | 留言 | 网上 | 号码 | 钱包,短信 | 银行卡 | 存折 | 汇款 | 挂失 | 支票 | 账单 | 邮件 | 身份证 | 发票 | 收据 | 电子邮件 | 电话 | 信件 | 证件 | 挂号 | 话费 | 车票 | 信用卡 | 护照 | 账号 | 密码 | 号码 | 信箱 | 便条 | 欠条 | 借条 | 取款 | 凭证 | 邮箱 | 付款 | 账户 | 一卡通 | 钱包 | 拨打 | 磁卡 | 机票 | 退票 | 邮局 | 微信 | 留言 | 电报 | 传真 | 公函 | 签证 | 网址 | 查询 | 押金 | 发送 | 零钱 | 通行证 | 来电 | 热线 | 二维码 | 红包 | 来信 | 投诉 | 问卷 | 月票 | 地址 | 卡 | 彩票 | 匿名 | 告示 | 过期 | 微博 | 邮编 | 帖子 | 活期 | 上门 | 网上 | 清单 | 笔,73.00878812336812,0.9994994708875975,0.0005864372277882954,信件:1.000000 | 借条:1.000000 | 电报:1.000000 | 短信:1.000000 | 上门:1.000000 | 邮件:1.000000 | 欠条:1.000000 | 电子邮件:1.000000 | 来电:1.000000 | 信箱:1.000000 | 热线:1.000000 | 汇款:1.000000,票:0.034117
7,61,0.27953668364011164,-0.004912289858102064,0.6065573770491803,困境 | 转折点 | 厄运 | 波折 | 转折 | 危机 | 动荡 | 挫折 | 波澜 | 悲剧 | 磨难 | 僵局,风暴 | 解脱 | 事件 | 火花 | 包袱 | 预兆 | 大事 | 挫折,波折 | 大事 | 局势 | 考验 | 输家 | 转折 | 挫折 | 风波 | 高潮 | 变革 | 波澜 | 命运,困境 | 转折点 | 厄运 | 波折 | 转折 | 危机 | 动荡 | 挫折 | 波澜 | 悲剧 | 磨难 | 僵局 | 转机 | 风波 | 结局 | 泥潭 | 谜团 | 难关 | 命运 | 阴影 | 旋涡 | 低谷 | 考验 | 境地 | 迭起 | 破灭 | 兆头 | 局面 | 导火索 | 输家 | 峰回路转 | 失利 | 赢家 | 关头 | 局势 | 悬念 | 奇迹 | 挑战 | 玄机 | 风风雨雨 | 警钟 | 生死 | 预兆 | 水落石出 | 变革 | 雪上加霜 | 高潮 | 大事 | 得失 | 焦点 | 风暴 | 事件 | 飞跃 | 阻力 | 风云 | 未知数 | 包袱 | 了结 | 火花 | 解脱 | 天平,61.002472401931215,0.9999874554306805,0.00002509016430651861,僵局:1.000000 | 预兆:1.000000 | 悬念:1.000000 | 结局:1.000000 | 得失:1.000000 | 阴影:1.000000 | 波折:1.000000 | 波澜:1.000000 | 转机:1.000000 | 转折:1.000000 | 悲剧:1.000000 | 大事:1.000000,
8,67,0.327086193434529,0.004635557864541336,0.417910447761194,楼房 | 大楼 | 围墙 | 教学楼 | 居民楼 | 建筑物 | 花园 | 礼堂 | 幢 | 楼 | 操场 | 公园,栏杆 | 墙 | 走廊 | 滑梯 | 烟囱 | 监狱 | 塔 | 公共场所,座 | 地下 | 临街 | 园林 | 栋 | 操场 | 幢 | 体育馆 | 绿地 | 图书馆 | 住宅 | 烟囱,楼房 | 大楼 | 围墙 | 教学楼 | 居民楼 | 建筑物 | 花园 | 礼堂 | 幢 | 楼 | 操场 | 公园 | 广场 | 草坪 | 大厅 | 大厦 | 临街 | 体育馆 | 游泳池 | 栋 | 屋顶 | 喷泉 | 体育场 | 别墅 | 殿堂 | 球场 | 场馆 | 阅览室 | 四合院 | 建筑 | 栏杆 | 看台 | 图书馆 | 屋 | 墙 | 空地 | 城墙 | 场地 | 剧院 | 走廊 | 住宅 | 房屋 | 露天 | 大门 | 园 | 景观 | 烟囱 | 厅 | 绿地 | 滑梯 | 室 | 校园 | 鸟巢 | 场所 | 座 | 平方米 | 堂 | 公共场所 | 台阶 | 园地 | 庄园 | 塔 | 院 | 园林 | 地下 | 监狱 | 阶梯,67.00052347618953,0.9999125424279532,0.0001290768272345945,园地:1.000000 | 建筑物:1.000000 | 礼堂:1.000000 | 殿堂:1.000000 | 露天:1.000000 | 场所:1.000000 | 公共场所:1.000000 | 体育馆:1.000000 | 室:1.000000 | 台阶:1.000000 | 体育场:1.000000 | 厅:1.000000,
9,82,0.304812034291709,0.0422231519909806,0.2804878048780488,主任 | 院长 | 秘书长 | 秘书 | 处长 | 总裁 | 总经理 | 部长 | 总监 | 局长 | 董事长 | 助理,学士 | 女士 | 先生 | 前任 | 现任 | 界 | 人事 | 特邀,校长 | 一把手 | 参谋 | 主管 | 总理 | 资深 | 事务 | 事务所 | 协会 | 总经理 | 团长 | 市长,主任 | 院长 | 秘书长 | 秘书 | 处长 | 总裁 | 总经理 | 部长 | 总监 | 局长 | 董事长 | 助理 | 顾问 | 会长 | 委员 | 理事 | 校长 | 所长 | 书记 | 组长 | 司长 | 教授 | 主席 | 主管 | 团长 | 董事 | 负责人 | 首席 | 经理 | 现任 | 博士 | 市长 | 厂长 | 兼 | 工程师 | 发言人 | 委员会 | 领导 | 导师 | 官 | 大臣 | 院士 | 大使 | 主编 | 司令 | 资深 | 前任 | 创始人 | 参谋 | 成员 | 董事会 | 律师 | 名誉 | 特邀 | 专家 | 元老 | 高级 | 研究所 | 先生 | 事务 | 总部 | 总理 | 办事处 | 副 | 女士 | 一把手 | 学士 | 协会 | 高层 | 事务所 | 公关 | 下属 | 驻 | 评论员 | 代理 | 助手 | 报社 | 人事 | 会计 | 代理人 | 领军 | 界,82.2287102925272,0.999767916217878,0.00029655366431639727,前任:1.000000 | 公关:1.000000 | 总裁:1.000000 | 总经理:1.000000 | 助理:1.000000 | 教授:1.000000 | 首席:1.000000 | 总监:1.000000 | 院长:1.000000 | 董事长:1.000000 | 会长:1.000000 | 所长:1.000000,首相:0.158986 | 财经:0.019478 | 部门:0.018085 | 股东:0.015497
