community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,soft_mass,mean_max_membership,mean_normalized_membership_entropy,highest_membership_words,strongest_members_outside_hard_cluster
0,67,0.33226491143151426,0.029411443896245004,0.3582089552238806,加热 | 温度 | 液体 | 热水 | 氧气 | 热量 | 热气 | 湿度 | 干燥 | 水温 | 溶解 | 低温,洁净 | 汗水 | 灼热 | 适量 | 酒精 | 毫升 | 海藻 | 自来水,灼热 | 贮藏 | 冷水 | 雨水 | 二氧化碳 | 燃烧 | 低温 | 干燥 | 真空 | 有毒 | 变质 | 辐射,加热 | 温度 | 液体 | 热水 | 氧气 | 热量 | 热气 | 湿度 | 干燥 | 水温 | 溶解 | 低温 | 空气 | 冷水 | 搅拌 | 气体 | 水分 | 浸泡 | 气泡 | 常温 | 海水 | 凝固 | 氧 | 水 | 冷冻 | 二氧化碳 | 融化 | 酒精 | 结冰 | 渗 | 燃烧 | 脂肪 | 凉水 | 灰尘 | 高温 | 混浊 | 烘干 | 雨水 | 细菌 | 灼热 | 摄氏度 | 蛋白质 | 冷气 | 均匀 | 贮藏 | 有毒 | 海藻 | 钙 | 保鲜 | 密封 | 气温 | 洁净 | 变质 | 富含 | 能量 | 毫升 | 有害 | 物质 | 剂 | 真空 | 发酵 | 自来水 | 汗水 | 适量 | 绝缘 | 泡沫 | 辐射,66.98584091912514,0.9997691771891865,0.00030141952360522367,温度:1.000000 | 混浊:1.000000 | 湿度:1.000000 | 低温:1.000000 | 凝固:1.000000 | 冷气:1.000000 | 发酵:1.000000 | 水温:1.000000 | 融化:1.000000 | 加热:1.000000 | 汗水:1.000000 | 热气:1.000000,
1,63,0.37402747853975293,0.1111238535619924,0.14285714285714285,蛇 | 猫 | 狗 | 青蛙 | 狮子 | 公鸡 | 鸽子 | 鹅 | 鸭子 | 鸟 | 猴 | 狼,叶子 | 嫦娥 | 蛋 | 风筝 | 巫婆 | 魔鬼 | 小丑 | 红眼,鸟 | 鹰 | 母鸡 | 风筝 | 猴 | 群 | 鼠 | 吉祥物 | 鳄鱼 | 一头 | 青蛙 | 嫦娥,蛇 | 猫 | 狗 | 青蛙 | 狮子 | 公鸡 | 鸽子 | 鹅 | 鸭子 | 鸟 | 猴 | 狼 | 鳄鱼 | 虫子 | 母鸡 | 猩猩 | 兔 | 鸡 | 羊 | 鼠 | 动物 | 龟 | 鹿 | 野兽 | 鱼 | 天鹅 | 鲨鱼 | 大象 | 蚊子 | 蜜蜂 | 妖怪 | 燕子 | 仙鹤 | 苍蝇 | 大雁 | 豹 | 鹰 | 怪物 | 猪 | 猎犬 | 虎 | 昆虫 | 恐龙 | 宠物 | 猎人 | 蛋 | 大熊猫 | 熊 | 牛 | 小丑 | 巫婆 | 马 | 外星人 | 魔鬼 | 风筝 | 吉祥物 | 一头 | 巨人 | 凤凰 | 叶子 | 红眼 | 群 | 嫦娥,63.043612234200154,0.9999877260909736,0.000022521912491819047,怪物:1.000000 | 猎犬:1.000000 | 虫子:1.000000 | 青蛙:1.000000 | 大象:1.000000 | 猩猩:1.000000 | 蚊子:1.000000 | 野兽:1.000000 | 吉祥物:1.000000 | 群:1.000000 | 鳄鱼:1.000000 | 兔:1.000000,野:0.017926
2,75,0.3725684589019046,0.08453739115848936,0.09333333333333334,山岭 | 树林 | 山坡 | 茂密 | 小溪 | 山谷 | 峡谷 | 松树 | 柳树 | 柏树 | 树木 | 沼泽,岸上 | 果园 | 肥沃 | 石头 | 田 | 树枝 | 杨树 | 荷花,瀑布 | 柏树 | 堤坝 | 坡 | 桃树 | 海 | 山冈 | 河 | 洞 | 柳树 | 草原 | 岸上,山岭 | 树林 | 山坡 | 茂密 | 小溪 | 山谷 | 峡谷 | 松树 | 柳树 | 柏树 | 树木 | 沼泽 | 山峰 | 丘陵 | 池塘 | 山顶 | 树梢 | 树荫 | 礁石 | 河流 | 湖泊 | 高山 | 岩石 | 悬崖 | 树枝 | 山冈 | 雪山 | 槐树 | 桃树 | 山 | 小路 | 瀑布 | 沟 | 树叶 | 堤坝 | 杨树 | 奇花异草 | 森林 | 湖 | 坝 | 河 | 沙漠 | 茂盛 | 泥土 | 平原 | 草地 | 草原 | 丛林 | 山路 | 沙滩 | 树 | 坡 | 竹子 | 石头 | 水库 | 棵 | 水面 | 岸上 | 连绵 | 果园 | 堤 | 戈壁 | 荆棘 | 肥沃 | 城墙 | 耸立 | 洞 | 河畔 | 岸 | 荷花 | 泉 | 江 | 田 | 井 | 海,75.01693188295796,0.9999215038540608,0.00012050621104992332,沼泽:1.000000 | 荆棘:1.000000 | 柏树:1.000000 | 茂密:1.000000 | 柳树:1.000000 | 小溪:1.000000 | 山岭:1.000000 | 槐树:1.000000 | 悬崖:1.000000 | 松树:1.000000 | 堤:1.000000 | 池塘:1.000000,
3,71,0.3374692070412603,0.021189550119248692,0.352112676056338,学生 | 士兵 | 妇女 | 大学生 | 军人 | 教师 | 官兵 | 工人 | 民工 | 学员 | 青年 | 留学生,运动员 | 股民 | 护士 | 家长 | 民众 | 见义勇为 | 群众 | 保安,华裔 | 医务 | 人员 | 民警 | 留学生 | 警官 | 船员 | 官兵 | 家属 | 学生 | 义工 | 聋人,学生 | 士兵 | 妇女 | 大学生 | 军人 | 教师 | 官兵 | 工人 | 民工 | 学员 | 青年 | 留学生 | 小学生 | 军官 | 中学生 | 师生 | 职工 | 职员 | 警察 | 战士 | 队员 | 干部 | 船员 | 医务 | 农民工 | 青少年 | 员工 | 雇员 | 公民 | 囚犯 | 学子 | 民众 | 群众 | 渔民 | 护士 | 运动员 | 志愿者 | 残疾人 | 儿童 | 华侨 | 警官 | 人员 | 公务员 | 团员 | 家属 | 女性 | 法官 | 民警 | 平民 | 家长 | 飞行员 | 聋人 | 盲人 | 华人 | 僧人 | 男女 | 清洁工 | 牧民 | 义工 | 华裔 | 选民 | 男性 | 未成年人 | 水手 | 外籍 | 保安 | 股民 | 航天员 | 名 | 见义勇为 | 团体,71.00971835951667,0.999910870991122,0.0001222635669543557,盲人:1.000000 | 聋人:1.000000 | 妇女:1.000000 | 青少年:1.000000 | 官兵:1.000000 | 职工:1.000000 | 工人:1.000000 | 青年:1.000000 | 平民:1.000000 | 师生:1.000000 | 志愿者:1.000000 | 军人:1.000000,
4,89,0.3034800073417481,0.029113645712940072,0.2247191011235955,推动 | 促进 | 推进 | 着力 | 构建 | 加强 | 强化 | 深化 | 拓展 | 加快 | 拓宽 | 着眼于,督促 | 抓住 | 普及 | 深入 | 指导 | 结合 | 增强 | 协调,瞄准 | 保障 | 开拓 | 搞好 | 抓住 | 实现 | 致力于 | 破解 | 树立 | 普及 | 开辟 | 指导,推动 | 促进 | 推进 | 着力 | 构建 | 加强 | 强化 | 深化 | 拓展 | 加快 | 拓宽 | 着眼于 | 开拓 | 完善 | 优化 | 大力 | 打造 | 巩固 | 培育 | 积极 | 增强 | 建立 | 引领 | 切实 | 致力于 | 有利于 | 搭建 | 树立 | 搞好 | 立足 | 发挥 | 引导 | 顺应 | 借助 | 开辟 | 开创 | 整合 | 带动 | 进一步 | 增进 | 确保 | 有助于 | 打通 | 依托 | 营造 | 谋求 | 倡导 | 协同 | 着眼 | 奠定 | 实现 | 壮大 | 统筹 | 围绕 | 全方位 | 着重 | 保障 | 结合 | 维护 | 推广 | 兼顾 | 扩展 | 促成 | 运用 | 拉动 | 寻求 | 扶持 | 协调 | 深入 | 督促 | 破解 | 旨在 | 全面 | 造福 | 侧重 | 依靠 | 瞄准 | 利用 | 通过 | 长效 | 面向 | 抓住 | 主导 | 配合 | 普及 | 离不开 | 指导 | 振兴 | 示范,88.97050498777432,0.9995646550371927,0.0004876910988991796,打通:1.000000 | 致力于:1.000000 | 配合:1.000000 | 造福:1.000000 | 推动:1.000000 | 促进:1.000000 | 搭建:1.000000 | 抓住:1.000000 | 搞好:1.000000 | 着眼:1.000000 | 寻求:1.000000 | 巩固:1.000000,
5,34,0.32326418837241555,0.024616830501542192,0.3235294117647059,欣欣向荣 | 蓬勃 | 兴旺 | 灿烂 | 绽放 | 辉煌 | 生机 | 硕果 | 繁荣 | 丰硕 | 红火 | 盛开,丰收 | 有声有色 | 崭新 | 深远 | 一帆风顺 | 深入人心 | 照耀 | 鹏程万里,昌盛 | 日新月异 | 朝气蓬勃 | 开花 | 鹏程万里 | 万古长青 | 丰收 | 盛开 | 生机 | 丰硕 | 活力 | 辉煌,欣欣向荣 | 蓬勃 | 兴旺 | 灿烂 | 绽放 | 辉煌 | 生机 | 硕果 | 繁荣 | 丰硕 | 红火 | 盛开 | 焕发 | 朝气蓬勃 | 昌盛 | 光彩 | 照耀 | 万古长青 | 活力 | 发扬光大 | 日新月异 | 举世瞩目 | 鹏程万里 | 崭新 | 势不可当 | 开花 | 屹立 | 丰收 | 有声有色 | 大有可为 | 深远 | 一帆风顺 | 深入人心 | 千家万户,34.00160300454463,0.9999999686177666,9.525476757975839e-8,兴旺:1.000000 | 千家万户:1.000000 | 屹立:1.000000 | 朝气蓬勃:1.000000 | 欣欣向荣:1.000000 | 活力:1.000000 | 硕果:1.000000 | 红火:1.000000 | 绽放:1.000000 | 开花:1.000000 | 生机:1.000000 | 有声有色:1.000000,
6,84,0.38212736453793333,0.03400867217222958,0.30952380952380953,钳子 | 棍子 | 梳子 | 箱子 | 绳子 | 剪子 | 叉子 | 杯子 | 刷子 | 垫子 | 毯子 | 筷子,纽扣 | 被子 | 戒指 | 蚊帐 | 毛巾 | 辫子 | 书包 | 毯子,剪刀 | 电线 | 圆珠笔 | 铲子 | 毛笔 | 棍子 | 塑料袋 | 螺丝 | 毯子 | 轮椅 | 子弹 | 胶带,钳子 | 棍子 | 梳子 | 箱子 | 绳子 | 剪子 | 叉子 | 杯子 | 刷子 | 垫子 | 毯子 | 筷子 | 水壶 | 脸盆 | 剪刀 | 扇子 | 衣架 | 竹竿 | 铲子 | 枕头 | 瓶子 | 毛巾 | 把手 | 木板 | 手帕 | 帘子 | 拉锁 | 木头 | 书包 | 牙刷 | 被子 | 梯子 | 吸管 | 帐子 | 铅笔 | 钩子 | 钉子 | 橡皮 | 棍 | 盒子 | 盖子 | 圆珠笔 | 蚊帐 | 船桨 | 拐杖 | 火柴 | 钢笔 | 皮带 | 兜儿 | 尺子 | 筐 | 卡子 | 禅杖 | 纽扣 | 毛笔 | 盘子 | 斧子 | 棺材 | 辫子 | 螺丝 | 枪 | 球拍 | 伞 | 口袋 | 蜡烛 | 易拉罐 | 胶带 | 轮子 | 灯笼 | 电线 | 子弹 | 花瓶 | 捆 | 戒指 | 手枪 | 塑料袋 | 锤子 | 硬币 | 杠铃 | 气球 | 轮椅 | 棋子 | 皮球 | 牌,83.97717947686428,0.9993034812207859,0.0007048083734729321,船桨:1.000000 | 棋子:1.000000 | 毛笔:1.000000 | 扇子:1.000000 | 球拍:1.000000 | 兜儿:1.000000 | 绳子:1.000000 | 钳子:1.000000 | 梳子:1.000000 | 尺子:1.000000 | 气球:1.000000 | 拐杖:1.000000,球:0.033834
7,34,0.45614900781564766,0.08254095390065962,0.029411764705882353,慌张 | 疲倦 | 慌乱 | 焦躁 | 疲惫 | 惊慌 | 惊慌失措 | 茫然 | 心慌 | 焦急 | 胆怯 | 疲惫不堪,焦躁 | 哭泣 | 劳累 | 茫然 | 愁眉苦脸 | 不耐烦 | 麻木 | 胆怯,受惊 | 无力 | 动弹 | 忙碌 | 心急如焚 | 疲惫 | 麻木 | 惨白 | 精疲力竭 | 慌张 | 畏缩 | 不耐烦,慌张 | 疲倦 | 慌乱 | 焦躁 | 疲惫 | 惊慌 | 惊慌失措 | 茫然 | 心慌 | 焦急 | 胆怯 | 疲惫不堪 | 精疲力竭 | 垂头丧气 | 狼狈 | 畏缩 | 发抖 | 颤抖 | 无精打采 | 忙乱 | 愁眉苦脸 | 虚弱 | 惨白 | 不耐烦 | 麻木 | 哭泣 | 挣扎 | 劳累 | 受惊 | 动弹 | 心急如焚 | 忙碌 | 无力 | 喘息,34.001388733136146,0.9999996422620631,8.436592407055345e-7,劳累:1.000000 | 受惊:1.000000 | 喘息:1.000000 | 心急如焚:1.000000 | 忙碌:1.000000 | 惊慌失措:1.000000 | 挣扎:1.000000 | 无力:1.000000 | 无精打采:1.000000 | 疲惫:1.000000 | 疲惫不堪:1.000000 | 精疲力竭:1.000000,
8,75,0.24820854836377612,-0.01663833456994364,0.6933333333333334,趋势 | 预期 | 需求 | 市场 | 持续 | 格局 | 板块 | 短期 | 势头 | 整体 | 周期 | 驱动,车型 | 下 | 时段 | 时期 | 要点 | 惯性 | 同步 | 因素,潜在 | 速度 | 需求 | 下 | 持续 | 节奏 | 加速 | 短期 | 品种 | 未来 | 总体 | 供给,趋势 | 预期 | 需求 | 市场 | 持续 | 格局 | 板块 | 短期 | 势头 | 整体 | 周期 | 驱动 | 总体 | 加速 | 强势 | 力度 | 支撑 | 提速 | 策略 | 因素 | 有望 | 布局 | 供给 | 指标 | 行情 | 节奏 | 后续 | 风险 | 前景 | 空间 | 当前 | 重点 | 展望 | 看好 | 未来 | 热点 | 动力 | 进度 | 水平 | 下游 | 方面 | 阶段 | 重心 | 品种 | 受益 | 宏观 | 内需 | 当下 | 速度 | 目标 | 概率 | 数据 | 常态 | 要点 | 惯性 | 提示 | 上游 | 调控 | 动态 | 突破 | 潜在 | 点评 | 时段 | 同步 | 主力 | 线 | 端 | 车型 | 一线 | 有待 | 高度 | 集中 | 时期 | 度 | 下,74.9253515974295,0.9981714229395527,0.0018027201989863535,节奏:1.000000 | 目标:1.000000 | 下游:1.000000 | 看好:1.000000 | 概率:1.000000 | 惯性:1.000000 | 受益:1.000000 | 整体:1.000000 | 空间:1.000000 | 格局:1.000000 | 总体:1.000000 | 潜在:1.000000,行业:0.046139
9,42,0.40765242473141977,0.07439866921804746,0.07142857142857142,睡觉 | 吃饭 | 聊天儿 | 散步 | 玩耍 | 晒太阳 | 溜达 | 洗澡 | 遛 | 打牌 | 跳舞 | 玩儿,吃喝玩乐 | 打架 | 聚会 | 跳舞 | 晃荡 | 搬家 | 拍照 | 打球,晒太阳 | 出门 | 抽烟 | 捉迷藏 | 溜达 | 做饭 | 拍戏 | 侃大山 | 在家 | 逛 | 吃喝玩乐 | 转悠,睡觉 | 吃饭 | 聊天儿 | 散步 | 玩耍 | 晒太阳 | 溜达 | 洗澡 | 遛 | 打牌 | 跳舞 | 玩儿 | 打盹儿 | 下楼 | 午睡 | 串门 | 睡 | 抽烟 | 出门 | 放学 | 回家 | 做饭 | 打球 | 逛 | 刷牙 | 下棋 | 在家 | 侃大山 | 走路 | 休息 | 陪 | 转悠 | 打架 | 晃荡 | 打扫 | 捉迷藏 | 下课 | 聚会 | 拍照 | 拍戏 | 吃喝玩乐 | 搬家,42.01102172989309,0.9999956176933343,7.959448983683809e-6,下棋:1.000000 | 侃大山:1.000000 | 打牌:1.000000 | 洗澡:1.000000 | 溜达:1.000000 | 走路:1.000000 | 休息:1.000000 | 逛:1.000000 | 捉迷藏:1.000000 | 转悠:1.000000 | 晃荡:1.000000 | 陪:1.000000,起床:0.010772
